OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,STRZUSTAND,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,Teilnehmer,color,symbol
64257,9,1,79,123,2016,2,17,3,3,2,6,1,1,0,1,0,0,0,0,677380.7401,5332212.1071,11.383435638,48.118440123,2,#fc8d62,car
64268,9,1,88,144,2016,2,12,4,3,2,6,0,0,0,1,0,0,0,0,667589.2059,5327172.9911,11.249998304,48.075790565,2,#fc8d62,car
64269,9,1,73,137,2016,2,5,6,2,2,6,2,0,0,1,0,0,0,0,679340.2686,5306767544.0,11.399105649,47.889163711,2,#fc8d62,car
64270,9,7,72,177,2016,2,14,3,3,2,2,0,1,0,1,0,0,0,0,637352.0344,5379734.4659,10.861407062,48.555652933,2,#fc8d62,car
64274,9,1,86,146,2016,2,14,1,3,8,1,0,0,1,0,0,0,0,0,685662.8789,5370867.6098,11.511604903,48.463520152,1,#66c2a5,bicycle
64275,9,1,84,140,2016,2,18,2,3,2,6,2,1,0,1,0,0,0,0,700550.9793,5328905.1944,11.692880403,48.081845614,2,#fc8d62,car
64280,9,2,74,146,2016,2,18,4,3,0,7,2,0,1,0,0,0,0,0,733596.68,5377455.94,12.16280187,48.506735719,1,#66c2a5,bicycle
64286,9,7,73,182,2016,2,14,5,3,3,3,0,0,0,1,0,1,0,0,623236433.0,5379436914.0,10.670112613,48.555910489,2,#fc8d62,car
64294,9,1,84,149,2016,2,17,3,3,1,6,1,1,0,1,0,0,0,0,692299.3664,5349764.7342,11.591639987,48.271867607,2,#fc8d62,car
64300,9,1,62,0,2016,2,16,7,3,6,4,0,1,0,1,1,0,0,0,692139.2849,5342388.5721,11.586139121,48.205622013,2,#fc8d62,car
64307,9,7,61,0,2016,2,7,5,3,6,2,0,0,0,1,1,0,0,0,639233.3354,5360875.2655,10.880609569,48.385664026,2,#fc8d62,car
64309,9,7,71,111,2016,2,9,5,3,1,6,0,0,0,1,0,0,1,0,657972.23,5357883.7072,11.13241846,48.354354659,2,#fc8d62,car
64313,9,7,77,145,2016,2,12,5,3,5,3,0,0,0,1,0,0,0,0,629031.6757,5324244.4513,10.731735293,48.058423711,2,#fc8d62,car
64315,9,1,78,123,2016,2,13,6,3,2,6,0,0,0,1,0,0,0,0,692213.3824,5360053.6584,11.595171381,48.364365045,2,#fc8d62,car
64323,9,7,72,147,2016,2,9,5,3,3,6,0,0,0,1,0,0,0,0,639129.5688,5364063.3101,10.880265301,48.414352896,2,#fc8d62,car
64324,9,1,81,127,2016,2,8,5,2,8,1,0,2,0,0,0,0,0,1,636345.2045,5326834.3209,10.830665775,48.080192116,6,#ffd92f,circle
64331,9,1,74,113,2016,2,21,3,3,9,1,2,1,0,1,0,0,0,0,674318774.0,5344804.7406,11.347493088,48.23248555,2,#fc8d62,car
64340,9,7,72,167,2016,2,12,5,3,2,6,0,0,0,1,0,0,0,0,623654.0645,5353157.6051,10.668013384,48.319507267,2,#fc8d62,car
64341,9,1,88,139,2016,2,17,2,3,2,6,2,0,0,1,0,0,0,0,675708.1317,5319050.1002,11.35557413,48.000584494,2,#fc8d62,car
64343,9,1,81,130,2016,2,15,7,3,2,6,0,1,0,1,0,0,0,0,638911018.0,5325509.1536,10.8646667,48.067721929,2,#fc8d62,car
64344,9,1,62,0,2016,2,9,4,2,6,4,0,1,0,1,1,0,0,0,682530.5983,5335697.4156,11.454061821,48.148313218,2,#fc8d62,car
64345,9,1,83,126,2016,2,12,4,3,2,6,0,0,0,1,0,0,0,0,730368.9291,5338255.6498,12.097742691,48.155775185,2,#fc8d62,car
64346,9,1,84,112,2016,2,13,5,3,2,6,0,1,0,0,0,0,1,0,703350.3258,5339124.9936,11.735300464,48.172801694,5,#a6d854,bus
64352,9,7,71,113,2016,2,16,7,3,8,1,0,1,0,1,0,0,0,0,654873.7182,5365273.7746,11.093346194,48.421563111,2,#fc8d62,car
64353,9,1,74,151,2016,2,18,3,2,6,4,2,1,0,1,1,0,0,0,678690177.0,5361389.8625,11.413330231,48.380348356,2,#fc8d62,car
64357,9,7,72,147,2016,2,19,5,3,2,6,2,0,0,1,0,0,0,0,638092.1023,5365092.5982,10.866591153,48.423836204,2,#fc8d62,car
64359,9,7,71,112,2016,2,22,1,2,9,1,2,0,0,1,0,0,0,0,647473.8545,5368739.8671,10.994610831,48.454502582,2,#fc8d62,car
64361,9,7,78,173,2016,2,6,5,2,4,6,2,2,0,1,0,0,1,0,615152.9509,5320398.9476,10.54450874,48.026493895,2,#fc8d62,car
64365,9,7,61,0,2016,2,10,5,3,2,6,0,0,0,1,0,0,0,0,641015.6067,5357015.0969,10.903374453,48.350558882,2,#fc8d62,car
64368,9,1,62,0,2016,2,14,5,3,5,3,0,1,0,1,0,0,0,1,693840.9212,5331646.3524,11.604124383,48.108557749,2,#fc8d62,car
64370,9,1,77,137,2016,2,4,7,3,9,1,2,1,0,1,0,0,0,0,729048.1524,5345685.9339,12.084015484,48.223004816,2,#fc8d62,car
64371,9,1,62,0,2016,2,17,4,3,5,3,0,0,0,1,0,0,0,0,695492.6998,5330916.3087,11.625956403,48.101491665,2,#fc8d62,car
64373,9,1,75,121,2016,2,7,5,3,8,1,0,2,0,1,0,0,0,0,713622452.0,5315741646.0,11.861616706,47.959314313,2,#fc8d62,car
64379,9,1,75,131,2016,2,13,3,2,9,1,0,0,0,1,0,0,0,0,709049.4661,5322916.8671,11.8039288,48.025303134,2,#fc8d62,car
64386,9,1,73,126,2016,2,15,5,3,2,6,0,0,0,1,0,0,0,0,683723019.0,5306183329.0,11.457431743,47.882672673,2,#fc8d62,car
64389,9,7,72,223,2016,2,17,6,3,5,3,0,0,0,1,0,0,0,0,616719109.0,5360205316.0,10.57645752,48.384207325,2,#fc8d62,car
64391,9,1,84,147,2016,2,21,3,3,4,1,2,1,0,1,0,0,0,0,696043543.0,5339158.7213,11.637141251,48.175400629,2,#fc8d62,car
64392,9,1,81,139,2016,2,14,6,3,1,6,0,0,0,1,0,0,0,0,655767.1075,5323384.2546,11.090012438,48.044723249,2,#fc8d62,car
64398,9,1,62,0,2016,2,11,7,3,2,6,0,0,0,1,0,0,0,0,685497.0337,5335313.4972,11.493738385,48.144004271,2,#fc8d62,car
64399,9,7,71,122,2016,2,10,2,3,3,6,0,0,0,1,0,0,0,0,648874775.0,5360095687.0,11.010478601,48.376453061,2,#fc8d62,car
64400,9,1,74,126,2016,2,14,2,3,1,6,0,1,0,1,0,0,0,1,684240.9042,5344600.7207,11.480895866,48.227847159,2,#fc8d62,car
64405,9,2,61,0,2016,3,5,3,2,3,6,2,1,0,1,0,0,0,1,734463.2834,5381914.4046,12.177023115,48.546461202,2,#fc8d62,car
64407,9,1,77,122,2016,2,9,1,3,8,1,0,0,0,1,0,0,0,0,728807.9047,5358412864.0,12.087674702,48.337426383,2,#fc8d62,car
64409,9,1,79,147,2016,2,14,7,3,8,1,0,0,0,1,0,0,0,0,664468.4117,5334708.2818,11.211037607,48.144347752,2,#fc8d62,car
64410,9,7,61,0,2016,3,19,6,3,5,3,2,0,0,1,0,0,0,0,637470.3439,5359474.8397,10.856352066,48.373458278,2,#fc8d62,car
64413,9,2,61,0,2016,2,13,2,3,6,4,0,1,0,1,1,0,0,0,732395.9324,5380514.9974,12.148273958,48.534659844,2,#fc8d62,car
64415,9,1,63,0,2016,3,18,4,3,6,2,2,1,0,1,1,0,0,0,734566.9949,5304282048.0,12.135536797,47.84903503,2,#fc8d62,car
64418,9,1,87,130,2016,3,11,3,3,9,1,1,2,0,1,0,0,0,0,715011.3065,5312807.7008,11.878731569,47.932485371,2,#fc8d62,car
64420,9,7,72,131,2016,3,6,3,3,4,1,1,2,0,1,0,0,0,0,616766.4326,5356673.7436,10.576115858,48.352438438,2,#fc8d62,car
64426,9,1,84,114,2016,2,6,7,2,2,6,1,0,0,1,0,0,0,0,699390.2281,5323725.7533,11.674898061,48.035660623,2,#fc8d62,car
64428,9,1,74,111,2016,3,7,3,3,1,6,0,2,0,1,0,0,0,1,663388.0766,5362484.8522,11.207257913,48.394340616,2,#fc8d62,car
64432,9,7,73,182,2016,3,8,5,3,2,1,0,1,0,1,0,0,0,0,622302.5845,5379926.9479,10.657606546,48.560499985,2,#fc8d62,car
64433,9,1,85,131,2016,3,7,4,3,2,6,0,1,0,1,0,0,0,0,667354.1513,5373962.7219,11.265380239,48.496480477,2,#fc8d62,car
64440,9,1,78,124,2016,2,5,7,3,8,6,2,0,0,1,0,0,0,0,700988161.0,5357722723.0,11.712396277,48.340685695,2,#fc8d62,car
64443,9,1,77,126,2016,3,6,3,3,4,6,2,2,0,1,0,0,0,0,719084.5427,5370483.2179,11.962943008,48.449318681,2,#fc8d62,car
64445,9,1,87,130,2016,2,16,2,3,5,3,0,1,0,1,0,0,0,0,713660401.0,5309559749.0,11.859058247,47.903750702,2,#fc8d62,car
64449,9,1,77,117,2016,3,7,4,3,2,6,0,0,0,1,0,0,0,0,716552.2068,5355287.2289,11.920913214,48.313661184,2,#fc8d62,car
64450,9,1,62,0,2016,3,6,4,3,2,6,0,1,0,1,0,0,1,0,688707.4815,5337837.2275,11.537973818,48.165743693,2,#fc8d62,car
64451,9,1,74,113,2016,3,17,3,3,5,3,1,2,0,1,0,0,0,0,678981.1079,5342767.0961,11.409362062,48.212870862,2,#fc8d62,car
64454,9,7,61,0,2016,2,14,7,3,2,6,0,0,0,1,0,0,0,0,640730.5981,5355556.6142,10.899042312,48.33750822,2,#fc8d62,car
64457,9,1,88,117,2016,3,13,4,3,5,3,0,1,0,1,0,0,0,0,665946.8278,5315977235.0,11.223629899,47.975566326,2,#fc8d62,car
64458,9,1,79,123,2016,3,16,5,3,9,1,0,0,0,0,0,0,0,1,678348.8279,5332394.8103,11.396508332,48.11981205,6,#ffd92f,circle
64459,9,1,88,139,2016,3,13,3,3,8,1,0,2,0,0,0,0,0,1,672035.2873,5322209.5321,11.307644799,48.029986162,6,#ffd92f,circle
64465,9,1,78,144,2016,2,21,7,3,6,6,2,0,0,1,1,0,0,0,707045.8936,5379188.8597,11.804652524,48.531619319,2,#fc8d62,car
64468,9,1,75,112,2016,3,8,3,3,8,1,0,2,0,1,0,0,0,0,723966242.0,5320796059.0,12.002621142,48.00119367,2,#fc8d62,car
64471,9,7,72,216,2016,2,20,2,3,4,1,2,2,0,1,0,0,0,0,624527.1168,5366125.9698,10.6836271,48.435956692,2,#fc8d62,car
64472,9,7,71,129,2016,2,18,2,3,8,1,2,1,0,1,0,0,0,0,660484.9958,5355364.0421,11.1653524,48.331068764,2,#fc8d62,car
64475,9,1,74,121,2016,3,14,3,3,2,6,0,1,0,1,0,0,0,1,691036.5944,5352877.4861,11.576046818,48.300226025,2,#fc8d62,car
64478,9,7,71,130,2016,2,2,1,2,2,6,2,0,0,1,0,0,0,0,645790.5245,5362820.0732,10.96979872,48.401668866,2,#fc8d62,car
64481,9,1,84,130,2016,2,13,6,3,2,2,0,0,0,1,0,0,0,0,700235.8802,5343198976.0,11.695376742,48.21040308,2,#fc8d62,car
64482,9,7,72,130,2016,3,7,6,3,4,6,0,1,0,1,0,0,0,0,630748.9868,5359403.9513,10.765613104,48.374249287,2,#fc8d62,car
64494,9,1,77,122,2016,3,2,3,3,9,1,2,2,0,0,0,0,1,0,725423.2449,5358085.3246,12.041892219,48.335700097,5,#a6d854,bus
64498,9,1,77,123,2016,2,18,2,3,8,1,2,2,0,1,0,0,0,0,724828.9716,5339071.2832,12.023787511,48.165085653,2,#fc8d62,car
64501,9,7,78,209,2016,3,8,3,2,4,6,0,2,0,1,0,0,0,0,618616.7378,5322994.2621,10.591668042,48.049201382,2,#fc8d62,car
64505,9,1,62,0,2016,2,17,7,3,4,2,1,0,0,1,0,0,0,0,692140.13,5342396488.0,11.586154068,48.205692903,2,#fc8d62,car
64513,9,1,87,150,2016,3,18,4,2,6,4,2,1,0,1,1,0,0,0,729330634.0,5303366.9235,12.065160431,47.84270238,2,#fc8d62,car
64516,9,1,86,125,2016,3,7,3,3,4,1,0,2,0,1,0,0,0,0,671704.0626,5369546.7673,11.322399365,48.455611805,2,#fc8d62,car
64520,9,1,75,122,2016,3,14,6,3,0,1,0,0,0,0,0,1,0,0,719370.5317,5325069.0944,11.943280035,48.04118123,4,#e78ac3,marker
64523,9,1,83,126,2016,3,11,5,3,0,6,0,1,0,1,0,0,1,0,730120.1214,5338087.7672,12.094311294,48.154357028,2,#fc8d62,car
64541,9,1,88,121,2016,3,5,3,3,2,6,2,2,0,1,0,0,1,0,670455.4007,5329180.8609,11.289248583,48.093081359,2,#fc8d62,car
64549,9,1,75,128,2016,3,7,3,3,4,1,0,1,0,1,0,0,0,0,713583.9578,5324488.2477,11.86545423,48.037923609,2,#fc8d62,car
64557,9,1,78,123,2016,3,7,3,3,4,6,0,2,0,1,0,0,0,0,686689.4629,5360579.6132,11.520899722,48.370749935,2,#fc8d62,car
64559,9,1,84,114,2016,2,21,2,3,2,1,2,2,0,1,0,0,0,0,701066.1656,5314686.5382,11.693121983,47.953897682,2,#fc8d62,car
64560,9,7,72,177,2016,3,7,3,3,4,6,1,2,1,1,1,0,1,0,637087.4322,5377610.7385,10.857124072,48.53661514,1,#66c2a5,bicycle
64562,9,1,78,113,2016,3,23,4,3,3,6,2,0,0,1,0,0,0,1,691601.5959,5366030.3804,11.589646113,48.418266091,2,#fc8d62,car
64563,9,1,79,121,2016,3,12,5,2,4,6,0,0,0,1,0,0,0,0,666577.5731,5340807.2962,11.241759623,48.198629297,2,#fc8d62,car
64564,9,1,79,117,2016,3,7,3,3,9,1,0,2,0,1,0,0,0,0,661032.5375,5350894.4333,11.171028646,48.290746696,2,#fc8d62,car
64566,9,2,74,126,2016,3,14,4,3,5,3,0,1,0,1,0,1,0,0,733145.4125,5382880.5884,12.159734937,48.555631165,2,#fc8d62,car
64568,9,1,82,120,2016,3,7,3,3,6,1,1,2,0,1,1,0,0,0,701564.8234,5306948.0424,11.696174837,47.88419254,2,#fc8d62,car
64573,9,1,75,121,2016,3,7,3,3,4,1,0,2,0,1,0,0,1,0,712953.0739,5319810.2401,11.854677826,47.996097853,2,#fc8d62,car
64577,9,1,81,145,2016,2,11,2,3,9,1,0,1,0,1,0,0,0,0,645957.7973,5330800.2899,10.961011573,48.11372504,2,#fc8d62,car
64588,9,1,75,122,2016,3,13,4,3,5,3,0,1,0,1,0,0,1,0,719963985.0,5327057006.0,11.952253032,48.058838776,2,#fc8d62,car
64589,9,1,84,120,2016,3,14,4,3,5,3,0,0,0,1,0,0,0,1,682128.8845,5333138.8172,11.447572017,48.125429764,2,#fc8d62,car
64590,9,1,74,115,2016,3,7,3,3,2,6,0,2,0,1,0,0,0,0,683338.9954,5349065.0787,11.470696211,48.268236038,2,#fc8d62,car
64597,9,7,78,204,2016,2,15,6,3,8,1,0,0,0,0,0,0,0,1,615478.2742,5326515339.0,10.55052155,48.081444805,6,#ffd92f,circle
64601,9,1,62,0,2016,2,18,2,3,6,2,2,1,0,1,1,0,0,0,692140.9426,5339737.3767,11.584961809,48.181793332,2,#fc8d62,car
64602,9,1,74,146,2016,3,12,6,3,0,1,0,0,0,1,0,0,0,0,665849.3746,5351351.9742,11.23609792,48.293616077,2,#fc8d62,car
64605,9,1,84,145,2016,2,17,1,3,2,6,0,0,0,1,0,0,0,1,695138168.0,5325585975.0,11.618765317,48.053693181,2,#fc8d62,car
64611,9,1,84,132,2016,3,10,3,2,9,1,0,2,0,0,0,0,0,1,681415.6674,5323493645.0,11.43390054,48.03893376,6,#ffd92f,circle
64615,9,7,78,203,2016,2,10,6,3,2,6,0,0,0,1,0,0,0,0,620731.2828,5322070.4515,10.619770006,48.040496567,2,#fc8d62,car
64620,9,7,61,0,2016,2,20,1,3,5,2,2,0,0,1,0,0,0,0,641424.5579,5352718.5438,10.907449229,48.311834246,2,#fc8d62,car
64624,9,7,72,202,2016,3,16,6,3,2,6,0,0,0,1,0,0,0,0,636615.9824,5359689747.0,10.844891139,48.37557625,2,#fc8d62,car
64628,9,2,74,126,2016,2,7,2,3,4,2,1,0,0,1,0,0,0,0,733009.0702,5386139.2989,12.159715119,48.584953537,2,#fc8d62,car
64629,9,1,84,140,2016,3,6,5,3,5,3,0,1,0,1,0,0,0,0,703186694.0,5328661473.0,11.728114015,48.078820874,2,#fc8d62,car
64634,9,7,73,139,2016,3,11,3,3,2,6,0,1,0,1,0,0,0,0,616743927.0,5384997664.0,10.583723337,48.60715987,2,#fc8d62,car
64637,9,1,83,126,2016,3,7,3,3,4,1,0,2,0,1,0,0,0,1,730171115.0,5339575299.0,12.095800694,48.16770225,2,#fc8d62,car
64644,9,1,62,0,2016,3,18,4,3,2,6,2,1,0,1,0,0,0,0,685091.1652,5333055.8663,11.48730655,48.123829798,2,#fc8d62,car
64645,9,1,74,113,2016,3,8,5,3,2,6,0,0,0,1,0,0,0,0,673896.7061,5345305.7395,11.342019813,48.237105043,2,#fc8d62,car
64646,9,1,88,141,2016,3,5,3,2,4,6,1,2,0,1,0,0,0,1,667313.1552,5310252.8984,11.239697942,47.923746599,2,#fc8d62,car
64650,9,1,85,158,2016,3,9,4,2,4,3,0,0,0,1,0,0,0,0,668617353.0,5386358.0733,11.287485046,48.607566555,2,#fc8d62,car
64651,9,1,82,137,2016,2,16,7,3,2,6,0,0,0,1,0,0,0,0,713586.3906,5304398.3179,11.855517104,47.857393803,2,#fc8d62,car
64657,9,7,73,122,2016,2,15,6,3,2,6,0,0,0,1,0,0,0,0,626751.5551,5384755.7125,10.719349599,48.603037608,2,#fc8d62,car
64659,9,1,77,112,2016,3,6,3,3,8,1,0,2,0,1,0,0,0,0,716415.8608,5364214.8773,11.923666096,48.393922088,2,#fc8d62,car
64661,9,1,82,133,2016,2,1,2,3,9,1,2,1,0,1,0,0,0,0,705447.1819,5306410.5475,11.747789268,47.878131488,2,#fc8d62,car
64665,9,1,78,145,2016,3,16,4,3,5,2,0,1,1,1,0,0,0,0,699474617.0,5355036.7984,11.690723036,48.317027627,1,#66c2a5,bicycle
64666,9,1,62,0,2016,3,20,4,3,6,2,2,1,0,1,1,0,0,0,692105.0215,5340011.3538,11.584602928,48.184266628,2,#fc8d62,car
64667,9,1,74,136,2016,3,9,3,2,4,1,0,2,0,1,0,0,0,1,681225.7448,5365723.4442,11.449412871,48.418576882,2,#fc8d62,car
64669,9,2,61,0,2016,3,13,4,3,3,2,0,0,1,1,0,0,0,0,731821293.0,5381190.6729,12.140877319,48.540941804,1,#66c2a5,bicycle
64670,9,7,61,0,2016,2,14,7,3,0,7,0,0,0,1,0,0,0,0,643351.0045,5360660.45,10.93612064,48.382810207,2,#fc8d62,car
64671,9,7,62,0,2016,3,15,6,3,1,6,0,0,0,1,0,0,0,0,622760.3101,5306409.2964,10.642507115,47.899260664,2,#fc8d62,car
64673,9,1,87,122,2016,3,8,3,2,8,1,0,1,0,1,0,0,0,0,718504.0078,5309903.0035,11.92395961,47.905203887,2,#fc8d62,car
64675,9,7,72,160,2016,2,12,6,3,2,6,0,0,0,1,0,0,1,0,638538222.0,5342798.7222,10.865291915,48.223274253,2,#fc8d62,car
64681,9,7,71,122,2016,2,13,6,3,3,6,0,0,0,1,0,0,1,0,652911.6284,5362115.3959,11.065692915,48.393646393,2,#fc8d62,car
64684,9,1,75,121,2016,3,8,3,3,1,1,0,2,0,1,0,0,0,0,713886.9664,5318561.6209,11.866558705,47.984566211,2,#fc8d62,car
64688,9,1,74,113,2016,2,21,2,3,9,1,2,2,0,1,0,0,0,0,672765.3217,5346077.4434,11.327110347,48.24435144,2,#fc8d62,car
64692,9,1,84,144,2016,3,7,3,3,5,3,1,2,0,1,0,0,0,0,687556.0269,5319640.7968,11.514513878,48.002528512,2,#fc8d62,car
64694,9,1,62,0,2016,3,19,4,3,6,3,2,1,0,1,1,0,0,0,686106.8423,5335233.5597,11.501893343,48.14310767,2,#fc8d62,car
64697,9,1,87,177,2016,2,19,1,3,2,6,2,0,0,1,0,0,0,1,736734604.0,5303446.1945,12.164009342,47.840731452,2,#fc8d62,car
64699,9,7,61,0,2016,2,13,6,3,2,6,0,0,0,1,0,0,0,0,637669569.0,5360854.1164,10.859492651,48.385817093,2,#fc8d62,car
64700,9,7,71,122,2016,3,14,6,3,2,6,0,0,0,1,0,0,0,0,650535.2347,5362316.7768,11.033683448,48.396028734,2,#fc8d62,car
