OBJECTID,UIDENTSTLA,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,Teilnehmer,color,symbol
88041,"9,21E+18",9,1,62,0,2021,1,10,3,3,5,3,0,1,1,0,0,0,0,700859.203931,5335353.81747,11.700050708,48.139702515,0,1,#66c2a5,bicycle
88042,"9,21E+18",9,1,62,0,2021,1,9,7,3,5,2,0,0,1,0,0,0,0,690860.08587,5330123.87743,11.563439834,48.095773843,0,2,#fc8d62,car
88056,"9,21E+18",9,1,78,113,2021,1,12,4,2,2,6,0,0,1,0,0,1,1,691551.114681,5369959.86543,11.590760696,48.453596901,1,2,#fc8d62,car
88059,"9,21E+18",9,1,81,114,2021,1,19,3,3,9,1,2,0,1,0,0,0,0,653976.732702,5314490.56544,11.062813995,47.965191506,2,2,#fc8d62,car
88068,"9,21E+18",9,1,84,138,2021,1,11,2,3,8,1,0,0,1,0,0,0,0,678407.497304,5331242.04394,11.396813715,48.109433254,2,2,#fc8d62,car
88075,"9,21E+18",9,1,75,115,2021,1,10,6,3,2,6,0,0,1,0,0,0,0,721030.530765,5329313.85127,11.967714487,48.078748029,1,2,#fc8d62,car
88077,"9,21E+18",9,1,73,137,2021,1,16,1,3,4,1,0,0,1,0,0,0,0,679212.465255,5307055.10407,11.3975169,47.891784421,2,2,#fc8d62,car
88078,"9,21E+18",9,7,78,169,2021,1,10,2,2,4,1,0,0,1,0,0,0,0,617242.930314,5332007.63831,10.575715755,48.130518341,2,2,#fc8d62,car
88085,"9,21E+18",9,7,62,0,2021,1,14,7,3,3,6,0,0,1,0,0,0,0,621376.453919,5304435.46325,10.623444091,47.881771826,0,2,#fc8d62,car
88090,"9,21E+18",9,1,88,132,2021,1,12,3,2,9,1,0,0,1,0,0,0,0,664637.084327,5322990.44782,11.208785159,48.038956859,1,2,#fc8d62,car
88096,"9,21E+18",9,1,63,0,2021,1,13,6,3,5,2,0,0,1,0,0,0,0,734556.256002,5304274.71399,12.135389494,47.84897306,1,2,#fc8d62,car
88100,"9,21E+18",9,1,63,0,2021,1,11,4,3,8,1,0,1,0,0,0,0,0,733764.189141,5304976.2155,12.125197003,47.855563862,1,1,#66c2a5,bicycle
88101,"9,21E+18",9,1,85,158,2021,1,12,6,3,5,2,0,0,1,0,0,0,0,666209.637794,5382566.30771,11.253331369,48.57412524,0,2,#fc8d62,car
88106,"9,21E+18",9,7,61,0,2021,1,11,5,3,2,6,0,0,1,0,0,0,0,636943.242327,5359662.78574,10.849299352,48.375262878,0,2,#fc8d62,car
88107,"9,21E+18",9,1,88,120,2021,1,17,4,3,9,1,2,0,1,0,0,0,0,676315.889223,5326719.68022,11.366871872,48.069362544,2,2,#fc8d62,car
88108,"9,21E+18",9,7,61,0,2021,1,12,2,3,6,4,0,0,1,1,0,0,0,642848.894033,5360037.31122,10.92913127,48.377321162,0,2,#fc8d62,car
88115,"9,21E+18",9,1,84,140,2021,1,20,2,3,2,6,2,0,1,0,0,0,1,701079.282713,5328164.10673,11.699617282,48.075019024,2,2,#fc8d62,car
88117,"9,21E+18",9,1,75,116,2021,1,2,4,3,0,1,2,0,1,0,0,0,0,708458.971797,5320690.95057,11.79493633,48.005493007,2,2,#fc8d62,car
88118,"9,21E+18",9,1,79,123,2021,1,12,6,2,4,2,0,0,1,0,0,0,0,676631.695534,5334049.76559,11.374141461,48.135167529,0,2,#fc8d62,car
88123,"9,21E+18",9,1,88,139,2021,1,12,4,3,8,1,0,0,1,0,0,0,0,671026.145902,5320957.96964,11.293620185,48.019005718,2,2,#fc8d62,car
88130,"9,21E+18",9,1,90,133,2021,1,14,3,3,5,3,0,0,1,0,0,1,0,631969.986229,5294950.70986,10.762177307,47.794383472,2,2,#fc8d62,car
88137,"9,21E+18",9,1,90,148,2021,1,7,6,3,0,1,0,0,0,0,1,0,0,642373.367903,5296910.96169,10.901659557,47.809795021,2,4,#e78ac3,marker
88139,"9,21E+18",9,1,74,146,2021,1,7,1,3,3,1,1,0,1,0,0,0,0,666406.136989,5351122.29311,11.243508114,48.291405132,2,2,#fc8d62,car
88140,"9,21E+18",9,1,79,121,2021,1,18,5,3,6,4,2,0,1,1,0,0,0,668124.008847,5338414.72026,11.261607399,48.176712767,1,2,#fc8d62,car
88141,"9,21E+18",9,1,79,126,2021,1,14,3,3,0,3,0,1,1,0,0,0,0,677183.944935,5339719.46461,11.383919241,48.18597976,0,1,#66c2a5,bicycle
88147,"9,21E+18",9,1,79,145,2021,1,10,3,3,2,6,0,0,1,0,0,0,0,674833.393645,5335001.26331,11.350381949,48.144217506,0,2,#fc8d62,car
88151,"9,21E+18",9,1,74,135,2021,1,5,5,2,2,7,2,0,1,0,0,1,0,661014.515628,5354903.30578,11.172315635,48.326791975,1,2,#fc8d62,car
88152,"9,21E+18",9,1,84,149,2021,1,5,6,3,5,3,2,1,1,0,0,0,0,692313.076813,5349767.88472,11.591826001,48.271891759,1,1,#66c2a5,bicycle
88154,"9,21E+18",9,1,82,136,2021,1,10,3,3,9,1,0,0,1,0,0,0,0,708531.517048,5296197.42206,11.784073815,47.785354027,1,2,#fc8d62,car
88156,"9,21E+18",9,1,83,126,2021,1,11,5,3,2,6,0,0,1,0,0,0,0,727058.437599,5336490.56914,12.052351581,48.141107859,1,2,#fc8d62,car
88162,"9,21E+18",9,1,62,0,2021,1,11,3,3,6,2,0,0,0,1,0,1,0,689023.25644,5331966.85994,11.539611037,48.112886367,1,3,#8da0cb,toilet
88164,"9,21E+18",9,7,72,170,2021,1,17,6,3,2,6,2,0,1,0,0,0,0,632121.260434,5336513.59048,10.776981499,48.168123922,2,2,#fc8d62,car
88167,"9,21E+18",9,1,74,122,2021,1,7,6,2,6,4,2,0,1,1,0,0,0,683984.774509,5352079.57636,11.480702749,48.29514403,1,2,#fc8d62,car
88181,"9,21E+18",9,1,88,141,2021,1,12,5,3,8,1,0,0,1,0,0,0,0,669751.337344,5305988.82266,11.270631707,47.884770487,1,2,#fc8d62,car
88183,"9,21E+18",9,7,77,112,2021,1,14,1,3,0,7,0,0,1,0,0,0,0,622901.648824,5298849.08964,10.642247657,47.831239417,0,2,#fc8d62,car
88185,"9,21E+18",9,1,84,139,2021,1,11,6,3,5,3,0,0,1,0,0,0,0,686832.021001,5324343629,11.506867057,48.045012063,0,2,#fc8d62,car
88186,"9,21E+18",9,1,75,111,2021,1,15,1,3,8,1,0,0,1,0,0,0,0,710626.897016,5337860.5929,11.832430748,48.159070339,2,2,#fc8d62,car
88192,"9,21E+18",9,7,71,142,2021,1,9,2,3,4,6,0,0,1,0,0,0,0,646002.608869,5349989.9645,10.968214266,48.286260177,1,2,#fc8d62,car
88194,"9,21E+18",9,7,77,182,2021,1,6,6,3,8,1,2,0,1,0,0,0,0,627212.460728,5309100.55222,10.702843275,47.922596731,2,2,#fc8d62,car
88195,"9,21E+18",9,1,84,114,2021,1,12,7,3,3,3,0,0,1,0,0,0,1,697430.322641,5322685.71661,11.648155124,48.026922183,0,2,#fc8d62,car
88204,"9,21E+18",9,1,77,116,2021,1,17,2,2,9,1,2,0,1,0,0,0,0,711763.999378,5364463.40344,11.861029551,48.397734197,2,2,#fc8d62,car
88206,"9,21E+18",9,1,75,112,2021,1,20,7,2,0,1,2,0,1,0,0,0,0,725841.250867,5321744.71371,12.028221709,48.009057508,1,2,#fc8d62,car
88207,"9,21E+18",9,1,82,114,2021,1,8,1,3,8,1,0,0,1,0,0,0,0,717785.394291,5294491.15777,11.906604821,47.766960096,2,2,#fc8d62,car
88208,"9,21E+18",9,1,75,132,2021,1,17,5,3,3,6,2,0,1,0,0,1,0,707543.911295,5336730.49707,11.790472193,48.14992869,1,2,#fc8d62,car
88209,"9,21E+18",9,1,62,0,2021,1,4,2,3,9,1,2,0,1,0,0,0,0,678078.128207,5335124.13345,11.394014961,48.14442203,0,2,#fc8d62,car
88212,"9,21E+18",9,7,71,113,2021,1,14,2,3,5,3,0,0,1,0,0,0,0,659448.859818,5371942.95792,11.157680904,48.480378466,1,2,#fc8d62,car
88216,"9,21E+18",9,7,72,111,2021,1,8,4,3,8,6,0,0,1,0,0,0,0,625575.744585,5364225.74142,10.697229023,48.418660511,1,2,#fc8d62,car
88217,"9,21E+18",9,1,86,151,2021,1,12,1,3,9,1,0,0,1,0,0,0,0,681693.842456,5376804.78245,11.460546781,48.518042944,0,2,#fc8d62,car
88222,"9,21E+18",9,1,62,0,2021,1,8,2,3,2,6,0,0,1,0,0,0,0,678421.996455,5334501.26105,11.398372618,48.138726637,0,2,#fc8d62,car
88223,"9,21E+18",9,2,74,184,2021,1,6,3,3,0,7,2,0,0,0,1,0,0,745572.965096,5367516.54926,12.318848088,48.412900391,1,4,#e78ac3,marker
88229,"9,21E+18",9,1,81,145,2021,1,13,4,3,8,1,0,0,1,0,0,0,0,649584.677305,5329040.81603,11.009092826,48.09706316,2,2,#fc8d62,car
88233,"9,21E+18",9,7,71,130,2021,1,18,6,3,4,6,2,0,1,0,0,0,0,645106.038477,5360761.10746,10.95984482,48.383314008,1,2,#fc8d62,car
88236,"9,21E+18",9,1,82,125,2021,1,16,2,2,8,1,0,0,1,0,0,0,0,713712.116788,5298313.17741,11.854193515,47.802669312,2,2,#fc8d62,car
88238,"9,21E+18",9,1,87,182,2021,1,9,4,3,4,1,0,0,1,0,0,0,0,737565.308911,5327679.60639,12.188470403,48.058123033,2,2,#fc8d62,car
88241,"9,21E+18",9,1,84,112,2021,1,16,7,3,3,6,0,0,1,0,0,1,0,703415.785469,5339050.8241,11.736144445,48.172114212,0,2,#fc8d62,car
88244,"9,21E+18",9,7,72,147,2021,1,13,3,3,8,1,0,0,1,0,0,0,0,638598.994044,5366031.82644,10.873749551,48.432170139,2,2,#fc8d62,car
88245,"9,21E+18",9,1,87,170,2021,1,11,7,3,2,6,0,0,1,0,0,0,0,734217.813463,5318670.54702,12.138691471,47.978426337,0,2,#fc8d62,car
88248,"9,21E+18",9,1,88,120,2021,1,13,6,2,8,7,0,0,1,0,0,0,0,672661.749949,5326312.87843,11.317696304,48.066705164,1,2,#fc8d62,car
88249,"9,21E+18",9,1,84,147,2021,1,0,1,3,3,6,2,0,1,0,0,0,0,698661.961311,5341767.50868,11.673544192,48.19803295,0,2,#fc8d62,car
88252,"9,21E+18",9,1,86,143,2021,1,12,7,3,5,3,0,0,1,0,0,0,0,687879.371568,5377485.10461,11.544534681,48.522337172,1,2,#fc8d62,car
88259,"9,21E+18",9,7,72,167,2021,1,6,2,3,4,6,2,0,1,0,0,0,0,625034441,5357900.27,10.688033371,48.361885357,2,2,#fc8d62,car
88270,"9,21E+18",9,1,75,118,2021,1,16,7,3,1,5,0,0,1,0,0,0,0,716560.67171,5340747.91488,11.913590905,48.183020781,0,2,#fc8d62,car
88275,"9,21E+18",9,1,87,186,2021,1,3,2,3,8,1,2,0,1,0,0,0,0,734122.033167,5331252.48668,12.144286137,48.091492485,2,2,#fc8d62,car
88280,"9,21E+18",9,1,77,127,2021,1,9,3,3,5,3,0,0,1,0,0,0,0,726412.793006,5348942.62594,12.050324639,48.253208937,2,2,#fc8d62,car
88289,"9,21E+18",9,1,90,157,2021,1,16,5,3,0,7,0,1,0,0,0,0,0,660557.478507,5300935.51917,11.145867624,47.841701275,0,1,#66c2a5,bicycle
88297,"9,21E+18",9,1,86,152,2021,1,6,3,3,3,6,2,0,1,0,0,0,0,690986.469354,5381723.86552,11.5885141,48.559494136,1,2,#fc8d62,car
88298,"9,21E+18",9,1,79,117,2021,1,7,2,3,9,1,0,0,1,0,0,0,0,660796.305238,5349436.72982,11.16729139,48.277701574,2,2,#fc8d62,car
88300,"9,21E+18",9,1,86,143,2021,1,6,4,3,9,1,2,0,1,0,0,0,0,684470.096971,5383128.61145,11.500907203,48.57407057,2,2,#fc8d62,car
88305,"9,21E+18",9,1,75,111,2021,1,15,1,3,7,7,0,0,1,0,0,0,1,710686.396994,5337881.54066,11.833240239,48.159238864,2,2,#fc8d62,car
88307,"9,21E+18",9,1,90,159,2021,1,13,7,2,2,6,0,0,1,0,0,0,0,663656.89796,5305772.72814,11.189091918,47.884410311,0,2,#fc8d62,car
88311,"9,21E+18",9,1,84,132,2021,1,17,7,2,2,6,1,0,1,0,0,0,0,684159.028542,5325955.0377,11.471729817,48.060273251,0,2,#fc8d62,car
88321,"9,21E+18",9,1,73,147,2021,1,12,2,3,2,6,0,0,1,0,0,0,0,682001.322172,5308391.02677,11.435355266,47.903008539,1,2,#fc8d62,car
88322,"9,21E+18",9,1,84,129,2021,1,11,2,3,0,7,0,0,1,0,0,1,0,699760.275974,5324172.89295,11.680065334,48.03956355,0,2,#fc8d62,car
88332,"9,21E+18",9,1,78,115,2021,1,15,7,3,5,3,0,0,1,0,0,0,0,704086.369249,5374314.64748,11.762228226,48.488789339,1,2,#fc8d62,car
88341,"9,21E+18",9,2,74,134,2021,1,13,3,3,9,1,0,0,1,0,0,0,0,742064.091147,5376088.14125,12.276462591,48.491245659,2,2,#fc8d62,car
88344,"9,21E+18",9,1,62,0,2021,1,9,5,2,0,7,0,0,1,0,0,0,0,686278.615383,5333304.62915,11.503356808,48.125719448,1,2,#fc8d62,car
88350,"9,21E+18",9,1,75,122,2021,1,20,1,3,8,1,2,0,1,0,0,0,0,723442.069928,5322309.9031,11.996392222,48.014978721,1,2,#fc8d62,car
88351,"9,21E+18",9,1,77,112,2021,1,9,5,2,8,1,0,0,1,0,0,0,0,716293.462656,5366030.12407,11.922949907,48.410273773,1,2,#fc8d62,car
88352,"9,21E+18",9,1,82,133,2021,1,6,3,1,4,1,2,0,1,0,0,0,0,703781.242104,5308363.05175,11.72645551,47.896209799,1,2,#fc8d62,car
88354,"9,21E+18",9,1,62,0,2021,1,6,2,3,5,3,2,0,1,0,0,0,0,691738.560025,5331924.47316,11.576035323,48.111693761,1,2,#fc8d62,car
88365,"9,21E+18",9,7,61,0,2021,1,11,2,3,2,6,0,0,0,0,0,1,1,641059.794513,5363873.32262,10.906272518,48.412215492,1,5,#a6d854,bus
88367,"9,21E+18",9,7,62,0,2021,1,8,6,3,2,6,0,0,1,0,0,0,0,620001.293503,5303546.74381,10.604811528,47.87403736,0,2,#fc8d62,car
88369,"9,21E+18",9,1,78,133,2021,1,14,1,3,9,1,0,0,1,0,0,0,0,686586.306258,5368939.2448,11.523224738,48.445915335,2,2,#fc8d62,car
88370,"9,21E+18",9,7,77,152,2021,1,11,2,3,4,2,0,0,1,0,0,0,0,624835.695935,5305684.38292,10.67005352,47.892340662,1,2,#fc8d62,car
88376,"9,21E+18",9,7,77,128,2021,1,19,3,2,4,6,2,0,1,0,0,0,0,614984.821302,5303632.65398,10.537773216,47.875727972,1,2,#fc8d62,car
88381,"9,21E+18",9,1,87,117,2021,1,6,4,3,4,1,2,0,1,0,0,0,0,725657.471247,5307306.0433,12.018192569,47.879394614,2,2,#fc8d62,car
88383,"9,21E+18",9,1,90,148,2021,1,8,2,2,0,3,0,1,1,0,0,0,0,642393.096304,5296911.06594,10.901922951,47.809791594,0,1,#66c2a5,bicycle
88384,"9,21E+18",9,1,75,115,2021,1,12,5,3,2,6,0,0,0,0,1,1,0,718408.374912,5327799.50596,11.931781928,48.066044659,2,4,#e78ac3,marker
88390,"9,21E+18",9,1,62,0,2021,1,16,3,3,1,6,2,0,1,0,0,0,0,694730.583983,5334147.35166,11.617205782,48.130764401,1,2,#fc8d62,car
88397,"9,21E+18",9,1,88,141,2021,1,13,4,2,4,1,0,0,1,0,0,0,0,666030.264908,5309179.45586,11.222124743,47.914429311,1,2,#fc8d62,car
88400,"9,21E+18",9,1,84,130,2021,1,16,1,2,9,1,0,0,1,0,0,0,0,697577.624458,5343500.24002,11.659774542,48.213943584,2,2,#fc8d62,car
88411,"9,21E+18",9,1,62,0,2021,1,20,5,3,5,2,2,1,1,0,0,0,0,691756.551327,5331933.67812,11.576280924,48.111771078,1,1,#66c2a5,bicycle
88421,"9,21E+18",9,7,71,122,2021,1,4,4,3,3,6,2,0,1,0,0,1,0,655973.710449,5359438.21737,11.106036423,48.368827317,2,2,#fc8d62,car
88427,"9,21E+18",9,1,86,128,2021,1,12,3,3,4,1,0,0,1,0,0,0,0,676526.191903,5383985.21826,11.393673544,48.58405811,1,2,#fc8d62,car
88432,"9,21E+18",9,7,77,130,2021,1,6,2,3,8,1,2,0,1,0,0,0,0,625732.544657,5313604.26761,10.684357948,47.963392365,1,2,#fc8d62,car
88433,"9,21E+18",9,1,85,131,2021,1,8,4,3,9,1,0,0,1,0,0,0,0,663698.4,5374981451,11.216332757,48.506601501,2,2,#fc8d62,car
88440,"9,21E+18",9,1,77,135,2021,1,5,2,2,1,6,2,0,1,0,0,1,0,720425.795596,5342419.6371,11.966387811,48.196711862,0,2,#fc8d62,car
88451,"9,21E+18",9,1,84,127,2021,1,17,2,3,5,4,2,0,1,1,0,0,0,702807.967462,5322059.06767,11.719906484,48.019605957,1,2,#fc8d62,car
88452,"9,21E+18",9,1,63,0,2021,1,4,4,3,0,1,2,1,0,0,0,0,0,734609.22317,5304320.10642,12.136121036,47.849361535,2,1,#66c2a5,bicycle
88455,"9,21E+18",9,1,81,120,2021,1,15,6,3,5,3,0,0,1,0,0,0,0,652043.234656,5320024.21743,11.038887874,48.01540953,1,2,#fc8d62,car
88469,"9,21E+18",9,1,73,126,2021,1,17,3,2,5,3,1,0,1,0,0,0,0,687439.515001,5303521572,11.505939502,47.857672492,1,2,#fc8d62,car
88470,"9,21E+18",9,1,84,132,2021,1,12,4,3,6,4,0,0,1,1,0,0,0,683750.326502,5329481.77414,11.467765989,48.092091919,1,2,#fc8d62,car
88477,"9,21E+18",9,1,82,133,2021,1,15,1,3,9,1,0,0,1,0,0,0,0,703757.029417,5308163.30382,11.726037642,47.894422321,2,2,#fc8d62,car
88494,"9,21E+18",9,1,62,0,2021,1,9,2,3,2,6,0,0,1,0,0,0,0,694052.870451,5331691.17729,11.606989115,48.10889609,1,2,#fc8d62,car
88499,"9,21E+18",9,1,81,114,2021,1,7,2,3,2,6,1,0,1,0,0,0,0,657053379,5312900154,11.103422343,47.950144386,1,2,#fc8d62,car
88503,"9,21E+18",9,1,62,0,2021,1,15,5,3,5,3,0,0,1,0,0,0,0,689044.898044,5331678.01251,11.539773487,48.110283736,1,2,#fc8d62,car
88514,"9,21E+18",9,1,73,147,2021,1,14,1,3,0,1,0,1,0,0,0,0,0,682719.302215,5309918.8885,11.445600866,47.916538601,2,1,#66c2a5,bicycle
88518,"9,21E+18",9,1,82,137,2021,1,4,3,3,8,1,2,0,0,0,0,1,0,710623.987001,5307548417,11.81749672,47.886679933,2,5,#a6d854,bus
88522,"9,21E+18",9,1,84,149,2021,1,10,7,2,6,2,0,0,1,1,0,0,0,690251.94833,5350417.7846,11.564369455,48.278355358,1,2,#fc8d62,car
88527,"9,21E+18",9,1,75,118,2021,1,17,2,3,2,6,2,0,1,0,0,0,0,715281.240812,5339561.70783,11.895799616,48.172797013,1,2,#fc8d62,car
88536,"9,21E+18",9,1,78,120,2021,1,11,1,3,8,1,0,0,1,0,0,0,0,692398.656033,5353316.57046,11.594594259,48.3037596,0,2,#fc8d62,car
88538,"9,21E+18",9,1,87,165,2021,1,15,5,2,6,7,0,0,1,1,0,0,0,731669.086381,5299854.54957,12.094490463,47.810307863,1,2,#fc8d62,car
88540,"9,21E+18",9,1,82,137,2021,1,15,1,2,2,6,0,0,1,1,0,0,0,709040.384378,5305149.49045,11.795178561,47.865639202,0,2,#fc8d62,car
88542,"9,21E+18",9,1,62,0,2021,1,14,5,3,5,3,0,0,1,0,0,0,0,687726.393001,5329433381,11.521090244,48.090498264,0,2,#fc8d62,car
88543,"9,21E+18",9,1,85,113,2021,1,16,1,3,4,1,0,0,1,0,0,0,0,669342.581501,5378486.55526,11.294110475,48.536613243,2,2,#fc8d62,car
88553,"9,21E+18",9,1,75,132,2021,1,13,1,3,2,6,0,0,1,0,0,0,0,707498.437049,5330190.85795,11.786678867,48.091176157,1,2,#fc8d62,car
88555,"9,21E+18",9,1,90,132,2021,1,17,5,2,3,6,2,0,1,0,0,0,0,675429.003194,5293724.14842,11.341545303,47.772985654,0,2,#fc8d62,car
88556,"9,21E+18",9,7,72,163,2021,1,9,6,3,9,6,0,0,1,0,0,0,0,638504.718207,5347171.08822,10.866271227,48.262598016,1,2,#fc8d62,car
88558,"9,21E+18",9,7,71,142,2021,1,17,2,3,2,6,2,0,1,0,0,0,1,645340.864899,5353374.64115,10.960464389,48.316845595,0,2,#fc8d62,car
88559,"9,21E+18",9,1,90,120,2021,1,20,3,3,8,1,2,0,1,0,0,0,0,666651.884489,5295860.25116,11.225305946,47.794520344,1,2,#fc8d62,car
88564,"9,21E+18",9,1,88,139,2021,1,12,2,2,6,4,0,0,0,1,0,1,0,675225.264366,5319196.41917,11.349166119,48.002032361,1,3,#8da0cb,toilet
88565,"9,21E+18",9,1,62,0,2021,1,18,4,3,3,6,2,0,1,0,0,1,0,683682.2318,5342565.82923,11.472498916,48.20971865,0,2,#fc8d62,car
88567,"9,21E+18",9,1,75,111,2021,1,7,4,3,2,6,1,0,1,0,0,0,0,710171.87786,5337678.10296,11.826229412,48.157581036,1,2,#fc8d62,car
88569,"9,21E+18",9,1,77,144,2021,1,14,3,3,8,1,0,0,1,0,0,0,0,717085.259401,5349301.15327,11.925017944,48.259693645,2,2,#fc8d62,car
88570,"9,21E+18",9,1,62,0,2021,1,17,5,3,2,6,2,0,1,0,0,0,0,691497.561314,5331944.17304,11.572809702,48.111943326,1,2,#fc8d62,car
88572,"9,21E+18",9,1,63,0,2021,1,11,5,3,0,1,0,1,0,0,0,0,0,733794.149058,5304949.08203,12.125582257,47.855309198,2,1,#66c2a5,bicycle
88573,"9,21E+18",9,1,75,116,2021,1,14,4,2,8,1,0,0,1,0,0,0,0,710291.42314,5320305.42263,11.819285507,48.001428442,1,2,#fc8d62,car
88576,"9,21E+18",9,1,84,136,2021,1,11,6,2,4,2,0,1,1,0,0,0,0,697676.194529,5326718.33371,11.653311423,48.063089153,1,1,#66c2a5,bicycle
88583,"9,21E+18",9,1,84,138,2021,1,12,2,3,1,1,0,0,1,0,0,0,1,678688.943354,5331139.74048,11.400548509,48.108434744,2,2,#fc8d62,car
88591,"9,21E+18",9,1,62,0,2021,1,16,6,2,4,2,1,0,1,0,0,0,0,693559.430533,5339538.39345,11.603934377,48.179574414,0,2,#fc8d62,car
88592,"9,21E+18",9,7,78,116,2021,1,12,3,3,4,6,0,0,1,0,0,0,0,620603.633165,5315652.18519,10.616252915,47.982797499,2,2,#fc8d62,car
88593,"9,21E+18",9,7,72,216,2021,1,19,7,3,8,1,2,0,1,0,0,0,0,619949.687244,5367170.82268,10.622065012,48.446241592,1,2,#fc8d62,car
88595,"9,21E+18",9,2,74,182,2021,1,14,3,3,8,1,0,0,1,0,0,0,0,728810.880673,5374389413,12.096424287,48.4809495,1,2,#fc8d62,car
88597,"9,21E+18",9,7,61,0,2021,1,11,2,3,3,6,0,0,1,0,0,1,0,637814.24018,5361384.91562,10.861619773,48.390558354,0,2,#fc8d62,car
88608,"9,21E+18",9,7,61,0,2021,1,15,5,3,4,2,0,0,1,0,0,0,0,640519.735714,5360243.99514,10.897763879,48.379702609,1,2,#fc8d62,car
88611,"9,21E+18",9,1,87,165,2021,1,8,4,3,8,1,0,0,1,0,0,0,0,733642.798542,5299635.70229,12.120695929,47.807628407,2,2,#fc8d62,car
88614,"9,21E+18",9,1,78,122,2021,1,20,2,3,8,1,2,0,1,0,0,0,0,707442.398344,5382633.21159,11.811732195,48.562437594,1,2,#fc8d62,car
88619,"9,21E+18",9,1,79,145,2021,1,5,4,3,4,3,2,0,1,0,0,0,0,674067.312697,5335255.81794,11.340196107,48.146715884,2,2,#fc8d62,car
88622,"9,21E+18",9,1,79,123,2021,1,12,4,3,5,3,0,0,1,0,0,0,1,676848.594702,5333339.73585,11.376759524,48.128724671,1,2,#fc8d62,car
88623,"9,21E+18",9,1,87,165,2021,1,12,6,3,3,3,0,0,1,0,0,0,0,732853.854002,5294300.17299,12.107313413,47.759978408,2,2,#fc8d62,car
88626,"9,21E+18",9,7,72,171,2021,1,14,5,3,4,2,0,0,1,0,0,0,0,637739.908722,5372047.58785,10.864121925,48.486450561,1,2,#fc8d62,car
88628,"9,21E+18",9,1,75,135,2021,1,10,6,3,5,3,0,0,1,0,0,0,1,709527.014067,5339166.94183,11.818302085,48.171172585,1,2,#fc8d62,car
88635,"9,21E+18",9,1,62,0,2021,1,12,3,3,1,6,0,0,1,0,0,0,0,684655.60969,5329118.99611,11.47975529,48.088569412,1,2,#fc8d62,car
88636,"9,21E+18",9,1,77,117,2021,1,15,3,3,8,1,0,0,1,0,0,0,0,716854.386302,5358178.9505,11.926470925,48.339539575,2,2,#fc8d62,car
88641,"9,21E+18",9,1,75,139,2021,1,17,2,2,8,1,2,0,1,0,0,0,0,709573.652057,5332688.6597,11.815740569,48.112942883,2,2,#fc8d62,car
88655,"9,21E+18",9,1,74,113,2021,1,6,7,3,2,6,2,0,1,0,0,0,1,670436.814603,5347972.61199,11.296535388,48.262018459,0,2,#fc8d62,car
88662,"9,21E+18",9,2,74,184,2021,1,18,5,3,6,4,2,0,1,1,0,0,0,748426.194474,5371657.38866,12.359793699,48.448971509,1,2,#fc8d62,car
88675,"9,21E+18",9,1,73,147,2021,1,14,2,2,5,2,0,1,1,0,0,0,0,680718.959107,5309366.43555,11.418620582,47.912139296,0,1,#66c2a5,bicycle
88678,"9,21E+18",9,1,62,0,2021,1,17,1,3,2,6,2,0,1,0,0,0,0,684493.114001,5333019854,11.479262,48.123679688,1,2,#fc8d62,car
88682,"9,21E+18",9,1,62,0,2021,1,15,3,3,8,1,0,0,1,0,0,1,0,695628.899417,5345397.51728,11.634445316,48.231598682,1,2,#fc8d62,car
88686,"9,21E+18",9,1,87,177,2021,1,12,2,1,5,3,0,1,1,0,0,0,0,737332.392194,5305345.0338,12.173027655,47.857569558,0,1,#66c2a5,bicycle
88688,"9,21E+18",9,1,78,157,2021,1,14,7,3,8,1,0,0,1,0,0,0,0,702750.917746,5370831.50496,11.742486441,48.45792155,0,2,#fc8d62,car
88691,"9,21E+18",9,2,74,183,2021,1,11,2,2,8,7,0,0,1,1,0,0,0,741072.697998,5362038.78084,12.254988788,48.365436037,1,2,#fc8d62,car
88694,"9,21E+18",9,7,72,121,2021,1,18,2,3,9,1,2,0,1,0,0,0,0,632787.731154,5376010.8721,10.798396742,48.52315396,2,2,#fc8d62,car
88698,"9,21E+18",9,7,71,145,2021,2,14,7,3,0,1,0,1,0,0,0,0,0,643021.46615,5347734.57969,10.927287151,48.26666115,0,1,#66c2a5,bicycle
88699,"9,21E+18",9,7,71,122,2021,2,10,4,3,2,1,0,0,1,0,0,1,0,653862.503909,5361297.81329,11.07823013,48.386064516,2,2,#fc8d62,car
88700,"9,21E+18",9,7,72,147,2021,2,2,2,3,8,7,2,0,1,0,0,0,0,633572.753067,5364555.08981,10.805363972,48.419977418,1,2,#fc8d62,car
88701,"9,21E+18",9,1,74,115,2021,2,13,5,3,1,6,0,0,1,0,0,0,0,683364.678764,5348899.74664,11.470970307,48.266742535,0,2,#fc8d62,car
88702,"9,21E+18",9,2,74,126,2021,2,13,6,3,5,3,0,0,1,0,0,0,0,733146.454168,5382878.10285,12.15974764,48.555608451,0,2,#fc8d62,car
88708,"9,21E+18",9,1,62,0,2021,2,9,2,3,3,6,0,0,1,0,0,0,0,693899.887931,5331659.34852,11.60492162,48.108656608,0,2,#fc8d62,car
