OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,Teilnehmer,color,symbol
52427,9,1,74,115,2019,1,10,3,3,5,3,0,0,1,0,0,0,0,683373.841599,5348783.36643,11.471043206,48.265693812,1,2,#fc8d62,car
52429,9,1,74,113,2019,1,9,3,3,5,3,0,0,1,0,0,0,0,676982814,5346480239,11.384036929,48.246808824,1,2,#fc8d62,car
52431,9,1,74,111,2019,1,17,3,3,6,4,2,0,1,1,0,0,0,666855.193976,5361684.03398,11.25374084,48.386233777,1,2,#fc8d62,car
52434,9,1,74,113,2019,1,7,3,2,4,1,2,0,1,0,0,0,0,675383.967979,5345542.72227,11.362130594,48.238825721,1,2,#fc8d62,car
52436,9,1,84,123,2019,1,13,3,3,2,6,0,0,1,0,0,1,0,705197.127357,5332626.03391,11.756980695,48.113805113,0,2,#fc8d62,car
52439,9,1,75,121,2019,1,7,3,1,4,1,1,0,1,0,0,0,0,715689.079301,5321057.9084,11.89193352,48.006392195,1,2,#fc8d62,car
52441,9,1,84,136,2019,1,15,2,3,2,6,0,0,1,0,0,0,0,700249.186001,5327792.21987,11.688311226,48.071937999,2,2,#fc8d62,car
52442,9,1,84,119,2019,1,10,2,3,0,7,0,1,0,0,0,0,0,696964.477523,5347667.90715,11.653466807,48.251589692,1,1,#66c2a5,bicycle
52444,9,1,62,0,2019,1,7,2,3,6,2,1,0,1,1,0,0,0,699225.289294,5333034.37353,11.677027413,48.119370989,1,2,#fc8d62,car
52447,9,1,84,147,2019,1,15,2,3,2,6,0,0,0,0,0,0,1,695534.823408,5339913.76911,11.630652934,48.182343279,1,6,#ffd92f,circle
52449,9,1,84,127,2019,1,6,2,3,5,3,2,0,1,0,0,0,0,703271.305223,5320440.94608,11.725346213,48.004916716,1,2,#fc8d62,car
52458,9,1,81,141,2019,1,17,3,3,3,6,2,1,1,0,0,0,0,645174.122936,5319531.99768,10.946663342,48.012581067,1,1,#66c2a5,bicycle
52460,9,2,74,113,2019,1,15,2,3,4,2,0,0,1,0,0,0,0,728396358,5383928.99,12.096046908,48.566796475,1,2,#fc8d62,car
52461,9,2,74,113,2019,1,7,2,3,2,6,0,0,1,0,0,0,0,728412.760745,5383921.60159,12.096264863,48.566724129,1,2,#fc8d62,car
52467,9,1,82,133,2019,1,16,2,3,2,6,1,0,0,0,0,1,0,703615.31717,5308334.2414,11.724224551,47.896003541,1,5,#a6d854,bus
52469,9,1,82,127,2019,1,6,2,3,3,6,2,0,1,0,0,1,0,702749.639102,5310769.33288,11.7138005,47.918162351,1,2,#fc8d62,car
52470,9,1,82,136,2019,1,15,2,3,5,3,0,0,1,0,0,0,0,708664306,5295779427,11.78564364,47.781554561,1,2,#fc8d62,car
52472,9,1,79,142,2019,1,7,2,3,2,6,0,0,1,0,0,0,0,674832.339695,5344546.83561,11.354296647,48.230025822,0,2,#fc8d62,car
52473,9,1,62,0,2019,1,18,2,3,1,6,2,0,1,0,0,0,0,688861.227893,5340026.59988,11.541012258,48.185376239,1,2,#fc8d62,car
52474,9,1,62,0,2019,1,17,1,2,3,2,2,1,1,0,0,0,0,693564.947072,5339528.77866,11.604004132,48.17948632,1,1,#66c2a5,bicycle
52475,9,1,62,0,2019,1,22,1,3,5,3,2,0,1,0,0,0,0,694646.213676,5332073.96766,11.615126412,48.11215544,1,2,#fc8d62,car
52482,9,7,72,163,2019,1,14,1,2,3,6,0,0,1,0,0,0,0,638850.134854,5349244.66371,10.871603955,48.281167901,1,2,#fc8d62,car
52484,9,7,72,163,2019,1,15,2,3,2,1,0,0,1,0,0,0,0,638623.253282,5348165.27607,10.868193434,48.271511806,1,2,#fc8d62,car
52485,9,7,72,186,2019,1,0,1,2,3,1,2,0,1,0,0,0,0,638645.460625,5343333.47312,10.866909915,48.228059332,2,2,#fc8d62,car
52486,9,7,71,130,2019,1,11,1,3,5,2,0,0,1,0,0,0,0,647269.947254,5358574.05596,10.988286982,48.363148399,1,2,#fc8d62,car
52505,9,1,87,179,2019,1,7,3,3,9,1,0,0,1,0,0,0,0,725220.429429,5312202.35664,12.014911096,47.923540838,2,2,#fc8d62,car
52510,9,1,90,157,2019,1,0,1,3,8,1,2,0,1,0,0,0,0,665862.151851,5298488.62855,11.215774105,47.818355342,2,2,#fc8d62,car
52511,9,1,86,130,2019,1,13,1,3,8,1,0,0,1,0,0,0,0,685808.432386,5373089521,11.514559166,48.483447214,1,2,#fc8d62,car
52515,9,1,84,112,2019,1,6,7,3,4,6,2,0,1,0,0,1,0,703411.139194,5338600.98745,11.735866828,48.168073175,2,2,#fc8d62,car
52516,9,1,84,119,2019,1,15,7,3,2,6,0,0,1,0,0,0,0,696003.246924,5344591.79847,11.63910835,48.224241899,1,2,#fc8d62,car
52517,9,1,84,114,2019,1,14,7,2,5,3,0,0,1,0,0,0,0,700962.46,5322850744,11.695555633,48.027303969,1,2,#fc8d62,car
52520,9,1,77,115,2019,1,17,3,3,2,6,2,0,1,0,0,0,0,734110.77,5351206939,12.155127126,48.270753334,1,2,#fc8d62,car
52521,9,7,62,0,2019,1,22,7,3,5,3,2,0,1,0,0,0,0,622936606,5306300322,10.644833861,47.89824683,2,2,#fc8d62,car
52524,9,7,72,200,2019,1,23,7,3,8,1,2,0,1,0,0,0,0,627594.991151,5339743.18105,10.717103748,48.198091964,2,2,#fc8d62,car
52545,9,7,71,146,2019,1,9,2,3,4,6,0,0,1,0,0,1,0,646777.182359,5348591.85354,10.978164,48.2735101,0,2,#fc8d62,car
52563,9,1,87,165,2019,1,8,7,3,2,6,0,0,1,0,0,1,0,731017.222995,5299954.45622,12.085849575,47.811439727,0,2,#fc8d62,car
52567,9,1,88,139,2019,1,8,7,3,5,3,0,0,1,0,0,0,0,675287.82181,5319400.35862,11.350087386,48.003848548,2,2,#fc8d62,car
52568,9,1,81,130,2019,1,22,7,3,5,3,2,0,1,0,0,0,0,640613843,5323545738,10.886866255,48.049693357,2,2,#fc8d62,car
52570,9,1,78,113,2019,1,21,7,3,3,6,2,0,1,0,0,1,0,691479.78,5368957928,11.589338767,48.444613913,1,2,#fc8d62,car
52571,9,1,78,143,2019,1,0,7,2,8,1,2,0,1,0,0,0,0,721658.643997,5370349.20611,11.997635441,48.447213631,2,2,#fc8d62,car
52572,9,1,77,117,2019,1,18,7,3,4,2,2,0,1,0,0,0,0,714489.076876,5355421.05184,11.893190258,48.315566608,1,2,#fc8d62,car
52574,9,1,62,0,2019,1,20,6,3,5,3,2,0,1,0,0,0,0,693507238,5331529221,11.599593231,48.107606454,2,2,#fc8d62,car
52575,9,1,62,0,2019,1,18,6,3,2,6,1,0,1,0,0,0,0,688694.101814,5336792.54303,11.53733066,48.156357936,1,2,#fc8d62,car
52576,9,1,62,0,2019,1,19,6,3,8,1,2,0,1,0,0,0,0,685089.335111,5341758.32105,11.491068845,48.20205174,1,2,#fc8d62,car
52579,9,1,62,0,2019,1,19,2,3,5,2,2,0,1,0,0,0,0,692070909,5340409422,11.584324435,48.187854672,1,2,#fc8d62,car
52580,9,7,62,0,2019,1,17,6,3,4,6,2,0,1,0,0,0,0,622370.248988,5306978.6594,10.637451907,47.904455842,2,2,#fc8d62,car
52584,9,1,88,139,2019,1,7,3,3,2,6,1,0,1,0,0,0,0,673526.414273,5317887.57771,11.325880776,47.990729534,1,2,#fc8d62,car
52587,9,7,72,147,2019,1,11,6,3,2,6,0,0,1,0,0,0,0,638559.549891,5368549.66173,10.874049561,48.454818372,1,2,#fc8d62,car
52588,9,7,72,184,2019,1,13,6,3,2,6,0,0,1,0,0,0,0,635652.765501,5361801696,10.832572454,48.394774653,1,2,#fc8d62,car
52589,9,7,61,0,2019,1,11,6,3,6,2,0,0,1,1,0,0,0,641204.156177,5360918.47813,10.907228522,48.38561448,1,2,#fc8d62,car
52590,9,7,61,0,2019,1,17,6,3,1,1,2,0,1,0,0,0,0,641219.718583,5357350.54768,10.906240434,48.35352953,2,2,#fc8d62,car
52591,9,7,61,0,2019,1,21,6,3,8,1,2,0,1,0,0,0,0,641028.751602,5352321.71676,10.901981244,48.308354471,2,2,#fc8d62,car
52592,9,7,61,0,2019,1,5,6,3,2,6,2,0,1,0,0,0,0,640837.040573,5360481495,10.902126318,48.381767368,2,2,#fc8d62,car
52625,9,7,71,155,2019,1,13,2,3,8,1,0,0,1,0,0,0,0,649481.019424,5375555.15485,11.024178453,48.515303964,2,2,#fc8d62,car
52644,9,1,78,122,2019,1,19,3,3,8,1,2,0,0,0,0,0,1,706125.157352,5383992.75614,11.794573718,48.575088309,1,6,#ffd92f,circle
52670,9,7,72,148,2019,1,22,2,3,5,3,2,0,1,0,0,0,0,627983.489296,5353602584,10.726522504,48.322647195,2,2,#fc8d62,car
52689,9,1,86,126,2019,1,9,3,3,5,3,0,0,1,0,0,0,0,685800006,5375334428,11.515443736,48.503626332,1,2,#fc8d62,car
52707,9,1,84,135,2019,1,15,2,3,8,1,0,0,1,0,0,0,0,692485.071177,5347338.65928,11.593036345,48.250006732,2,2,#fc8d62,car
52709,9,2,74,194,2019,1,15,6,3,8,1,1,0,1,0,0,0,0,724892.223387,5380540.9909,12.046787253,48.537626872,1,2,#fc8d62,car
52713,9,1,73,147,2019,1,15,6,3,2,6,0,0,1,0,0,0,0,681270.612311,5309510.33639,11.426057197,47.913277177,0,2,#fc8d62,car
52721,9,1,82,123,2019,1,11,6,3,2,6,0,0,1,0,0,0,0,715674.725081,5301806.17486,11.882108747,47.833403284,1,2,#fc8d62,car
52724,9,1,63,0,2019,1,10,6,3,2,6,0,0,1,0,0,0,0,734535.965179,5304310.37563,12.135138007,47.849300845,2,2,#fc8d62,car
52726,9,1,82,133,2019,1,14,6,3,5,3,0,0,1,0,0,0,0,705885.779722,5311160.80313,11.755914811,47.920681254,1,2,#fc8d62,car
52727,9,1,87,122,2019,1,22,6,2,4,1,2,0,1,0,0,0,0,718477.810749,5309503.47874,11.923407205,47.901622834,2,2,#fc8d62,car
52752,9,1,88,139,2019,1,15,6,3,2,6,0,0,1,0,0,0,0,675235.143729,5319186.48411,11.349294395,48.001940341,1,2,#fc8d62,car
52754,9,1,79,132,2019,1,13,6,3,5,3,0,0,1,0,0,0,0,661442.939573,5337531.11729,11.171466302,48.170501385,2,2,#fc8d62,car
52755,9,1,78,138,2019,1,17,6,3,4,6,2,0,1,0,0,0,0,712748.718109,5367419.64716,11.87581483,48.423965222,2,2,#fc8d62,car
52758,9,1,88,127,2019,1,7,5,3,2,6,1,0,1,0,0,0,0,679568.775363,5329688.59373,11.41174694,48.095142899,2,2,#fc8d62,car
52759,9,1,62,0,2019,1,7,5,3,2,6,2,0,1,0,0,0,0,687571.648602,5327149.98885,11.518011762,48.070019873,2,2,#fc8d62,car
52761,9,7,61,0,2019,1,18,2,3,5,3,1,0,1,0,0,0,0,641159.441969,5360207.28796,10.906386025,48.379229751,2,2,#fc8d62,car
52772,9,7,73,182,2019,1,10,5,3,1,6,0,0,1,0,0,1,0,629504.445563,5376831.42828,10.754206783,48.531218448,2,2,#fc8d62,car
52773,9,7,72,111,2019,1,9,5,3,8,1,0,0,1,0,0,0,0,625573.708449,5364227.31822,10.697201988,48.418675096,2,2,#fc8d62,car
52774,9,7,72,223,2019,1,11,5,3,3,6,0,0,1,0,0,0,0,618178.036159,5363109.72582,10.596971972,48.410055232,0,2,#fc8d62,car
52800,9,1,87,164,2019,1,17,7,3,4,6,2,0,1,0,0,0,0,733511.535021,5323507.90263,12.131873292,48.022141979,1,2,#fc8d62,car
52804,9,1,87,117,2019,1,11,7,3,2,6,0,0,1,0,0,0,0,725465.804936,5301556.41352,12.012636185,47.827801777,0,2,#fc8d62,car
52805,9,1,87,117,2019,1,11,7,3,2,6,0,0,1,0,0,0,0,723959.459498,5304569.32335,11.994095865,47.855399363,0,2,#fc8d62,car
52810,9,1,62,0,2019,1,16,7,3,0,1,0,0,1,0,0,0,0,682415.017065,5337793.18181,11.453407894,48.167184554,0,2,#fc8d62,car
52811,9,1,81,132,2019,1,13,7,3,3,6,0,0,1,0,0,0,0,645563.721409,5324556.80747,10.953592254,48.057675032,0,2,#fc8d62,car
52813,9,1,81,128,2019,1,14,7,3,4,2,0,0,1,0,0,0,0,638561604,5327018766,10.860468392,48.081372853,0,2,#fc8d62,car
52815,9,1,88,121,2019,1,11,7,3,5,3,0,0,1,0,0,0,0,671949838,5329723875,11.30952105,48.09756145,0,2,#fc8d62,car
52816,9,1,78,120,2019,1,20,7,3,3,6,0,0,1,0,0,0,1,694596.318263,5354164.64228,11.624589779,48.31070932,0,2,#fc8d62,car
52817,9,1,77,133,2019,1,20,7,3,3,1,2,0,1,0,0,0,0,713380.548267,5354430.76336,11.87775646,48.307043504,2,2,#fc8d62,car
52818,9,1,62,0,2019,1,18,6,3,2,6,2,0,1,0,0,0,0,699975.673376,5332907.82757,11.687039638,48.117998499,0,2,#fc8d62,car
52819,9,1,84,114,2019,1,19,6,2,8,1,2,0,1,0,0,0,0,699431.286059,5320037.08536,11.673732323,48.002496478,0,2,#fc8d62,car
52820,9,1,84,123,2019,1,19,6,3,6,4,2,0,1,1,0,0,0,703761.97228,5334543.97846,11.738637924,48.131501879,0,2,#fc8d62,car
52822,9,1,79,123,2019,1,5,2,2,6,4,2,0,1,1,0,0,0,675647.499483,5333408.09833,11.360659823,48.129671779,1,2,#fc8d62,car
52842,9,1,62,0,2019,1,13,7,3,4,2,0,0,1,0,0,0,0,692151.500063,5342371.07965,11.58629544,48.205461099,0,2,#fc8d62,car
52859,9,1,90,157,2019,1,12,2,3,2,2,0,0,1,0,0,0,0,660762.590739,5301374.11323,11.148769907,47.84559346,0,2,#fc8d62,car
52869,9,1,87,122,2019,1,14,2,3,5,3,0,0,1,0,0,0,1,720173.823537,5307542.87521,11.945070368,47.883426226,0,2,#fc8d62,car
52870,9,7,72,141,2019,1,11,7,2,1,5,0,0,1,0,1,0,0,622847214,5349731.6908,10.656136966,48.288855509,0,2,#fc8d62,car
52878,9,1,84,114,2019,1,0,1,2,2,6,2,0,1,0,0,0,0,698946.140511,5320877.15146,11.66762496,48.010197642,0,2,#fc8d62,car
52885,9,7,61,0,2019,1,10,7,3,0,2,0,1,1,0,0,0,0,641265616,5352288477,10.905162749,48.30800273,0,1,#66c2a5,bicycle
52888,9,1,84,129,2019,1,16,1,3,8,1,1,0,1,0,0,0,0,699969.809843,5324523.96126,11.683037284,48.042653104,1,2,#fc8d62,car
52892,9,1,87,122,2019,1,16,1,3,5,3,0,0,1,0,0,0,0,718796.251499,5308447.25148,11.927126997,47.892023503,0,2,#fc8d62,car
52902,9,1,90,158,2019,1,6,6,3,8,1,2,0,1,0,0,0,0,651970.691422,5298404.17805,11.030292585,47.821027199,2,2,#fc8d62,car
52903,9,1,90,129,2019,1,5,6,2,0,1,2,0,1,0,0,0,0,641665.187192,5303131.91655,10.894241722,47.865893383,2,2,#fc8d62,car
52907,9,1,87,182,2019,1,15,6,3,6,4,0,0,1,1,0,0,0,740840.546663,5327889.63049,12.232475057,48.058782126,1,2,#fc8d62,car
52908,9,1,87,177,2019,1,8,6,3,3,1,0,1,1,0,0,0,0,735038.274565,5305108.0547,12.14227549,47.856283646,1,1,#66c2a5,bicycle
52911,9,1,86,146,2019,1,12,6,3,1,6,0,0,1,0,0,0,0,685633118,5370871727,11.511204533,48.463565938,0,2,#fc8d62,car
52915,9,1,74,146,2019,1,16,6,3,0,6,0,0,1,0,0,0,1,666680.479873,5351007.21742,11.247158473,48.290298434,0,2,#fc8d62,car
52916,9,1,79,142,2019,1,14,6,3,2,6,0,0,1,0,0,0,0,677243.554366,5342550.1094,11.385902401,48.211407992,0,2,#fc8d62,car
52917,9,1,74,113,2019,1,15,6,3,5,3,0,0,1,0,0,0,0,678980033,5342763241,11.409345979,48.212836512,0,2,#fc8d62,car
52918,9,1,74,131,2019,1,7,6,3,0,1,1,0,0,0,1,0,0,674303.89496,5361467.99497,11.354175625,48.382277679,2,4,#e78ac3,marker
52919,9,1,78,143,2019,1,19,6,2,5,3,2,0,1,0,0,0,0,716754.374101,5373098.2879,11.932826925,48.473620849,0,2,#fc8d62,car
52920,9,1,73,134,2019,1,13,2,3,8,7,0,0,1,0,0,0,0,685894.609033,5299382.56495,11.483527944,47.820915863,0,2,#fc8d62,car
52921,9,1,75,113,2019,1,7,6,2,5,3,2,0,1,0,0,0,1,717688.019798,5318690.81689,11.917498922,47.984445168,2,2,#fc8d62,car
52922,9,1,62,0,2019,1,12,5,3,2,6,0,0,1,0,0,0,0,684004.508402,5335416.60717,11.473737587,48.145364509,0,2,#fc8d62,car
52923,9,1,62,0,2019,1,15,5,3,2,6,0,0,1,0,0,0,0,694591.384731,5335911.83613,11.61614309,48.146665421,0,2,#fc8d62,car
52925,9,1,62,0,2019,1,18,5,3,5,3,2,0,1,0,0,0,0,693506.053789,5331528.80975,11.599577153,48.107603118,0,2,#fc8d62,car
52926,9,1,62,0,2019,1,15,5,3,2,6,0,0,1,0,0,0,0,697595.298904,5330170.45688,11.653823082,48.094139848,0,2,#fc8d62,car
52927,9,1,84,119,2019,1,15,5,2,4,6,0,0,1,0,0,0,0,696949.30706,5346344.03536,11.652646919,48.239696578,0,2,#fc8d62,car
52930,9,7,77,112,2019,1,11,5,3,4,6,0,0,1,0,0,0,0,623007.244435,5297064.12196,10.643151224,47.815165657,0,2,#fc8d62,car
52932,9,7,72,148,2019,1,9,5,3,5,3,0,1,1,0,0,0,0,627911.638674,5354226.43886,10.725742989,48.328271808,0,1,#66c2a5,bicycle
52933,9,7,72,207,2019,1,15,5,3,5,3,0,0,1,0,0,0,0,640692.001776,5382097.66726,10.907443956,48.576160716,1,2,#fc8d62,car
52950,9,1,79,123,2019,1,13,2,3,5,2,0,0,1,0,0,0,0,676630767,5334052489,11.374130121,48.135192268,1,2,#fc8d62,car
52968,9,1,62,0,2019,1,20,7,3,6,4,2,0,1,1,0,0,0,685993.673265,5335266.41138,11.500387829,48.143436047,2,2,#fc8d62,car
52976,9,2,74,126,2019,1,15,5,3,0,6,0,0,1,0,0,0,1,732356.51196,5384340.93542,12.149875344,48.569041767,1,2,#fc8d62,car
52977,9,1,73,147,2019,1,13,5,3,2,2,0,0,1,0,0,0,0,680522.832011,5308701.13192,11.415719669,47.906213901,0,2,#fc8d62,car
52978,9,1,90,157,2019,1,18,5,3,3,2,2,1,1,0,0,0,0,660470.503893,5300666.94071,11.144606469,47.839308167,0,1,#66c2a5,bicycle
52986,9,1,87,159,2019,1,6,5,3,2,6,2,0,1,0,0,0,0,731579.930709,5329581.01754,12.109291808,48.077404936,0,2,#fc8d62,car
52992,9,1,79,123,2019,1,15,5,3,3,1,0,0,1,0,0,0,0,676962.935045,5332037.82305,11.377754347,48.116989692,0,2,#fc8d62,car
52993,9,1,62,0,2019,1,10,5,3,3,6,0,0,1,0,0,0,0,686716.136067,5333264.0043,11.509212913,48.125226125,0,2,#fc8d62,car
52994,9,1,88,139,2019,1,8,5,3,2,6,0,0,1,0,0,0,0,673859.836378,5317996.95156,11.330390304,47.99162223,0,2,#fc8d62,car
52995,9,1,75,111,2019,1,8,5,3,2,6,0,0,1,0,0,0,0,711210.396579,5338040.85342,11.840356927,48.160496606,0,2,#fc8d62,car
52996,9,1,77,113,2019,1,8,5,3,1,5,0,0,1,0,0,0,1,721402.158038,5355692.69334,11.98645208,48.315625061,0,2,#fc8d62,car
52997,9,1,63,0,2019,1,7,2,3,6,2,0,0,1,1,0,0,0,732725456,5305585033,12.111658972,47.861410508,0,2,#fc8d62,car
52999,9,1,75,113,2019,1,16,5,3,5,3,1,0,1,0,0,0,0,716723261,5318689831,11.904585773,47.984763827,0,2,#fc8d62,car
53000,9,1,62,0,2019,1,10,4,3,3,6,2,0,1,0,0,1,0,687327.763664,5332258.90993,11.516982518,48.116012352,0,2,#fc8d62,car
53002,9,1,84,130,2019,1,8,4,2,6,2,0,0,1,1,0,0,0,697997.870026,5344244.75082,11.665773087,48.220503612,0,2,#fc8d62,car
53003,9,1,84,119,2019,1,17,4,2,4,2,2,0,1,0,0,0,0,696317005,5346425702,11.644177928,48.240626608,0,2,#fc8d62,car
53004,9,1,84,127,2019,1,17,4,3,5,2,2,1,1,0,0,0,0,702905.722689,5322092.42371,11.72123176,48.019874695,1,1,#66c2a5,bicycle
53011,9,1,78,157,2019,1,7,2,3,5,3,2,0,1,0,0,0,0,704393.285713,5369532.66404,11.764040913,48.445718893,0,2,#fc8d62,car
53013,9,7,72,147,2019,1,17,4,3,2,6,2,0,1,0,0,0,0,638440.438481,5367534.2493,10.872103687,48.445714335,0,2,#fc8d62,car
53014,9,7,71,122,2019,1,0,4,3,8,1,2,0,1,0,0,0,0,652106392,5360331818,11.054176538,48.377805356,0,2,#fc8d62,car
53015,9,1,88,120,2019,1,23,1,3,4,6,2,0,1,0,0,0,0,671754.683866,5324706.37558,11.304885604,48.052507896,1,2,#fc8d62,car
53016,9,7,61,0,2019,1,6,4,3,1,3,2,0,1,1,0,0,0,641877.83764,5357639.78026,10.915216343,48.355982676,1,2,#fc8d62,car
53024,9,7,71,122,2019,1,15,3,3,3,6,0,0,1,0,0,1,0,652651.6366,5362263.86207,11.062237002,48.395044201,0,2,#fc8d62,car
53034,9,7,61,0,2019,1,12,3,3,2,3,0,0,1,0,0,1,0,638859.224245,5356568.33258,10.874137391,48.347019463,0,2,#fc8d62,car
53043,9,7,71,122,2019,1,9,3,3,2,6,0,0,1,0,0,0,0,653441.427753,5361700.58697,11.072693611,48.389788294,1,2,#fc8d62,car
53059,9,1,73,126,2019,1,13,4,3,2,2,0,0,1,0,0,0,1,684624295,5303915575,11.468506533,47.862029234,0,2,#fc8d62,car
53069,9,1,62,0,2019,1,15,4,3,8,6,0,0,1,0,0,0,0,694555.6529,5331073.10572,11.613454607,48.103187716,0,2,#fc8d62,car
53075,9,1,87,179,2019,1,15,4,3,4,2,0,0,1,0,0,0,0,728217.235803,5313688.28077,12.05575627,47.935831506,1,2,#fc8d62,car
53078,9,1,74,146,2019,1,9,4,3,2,6,0,0,1,0,0,0,0,666246.530922,5351188.32312,11.241383988,48.292040675,0,2,#fc8d62,car
53079,9,1,87,170,2019,1,6,1,2,8,1,2,0,1,0,0,0,0,733531.648114,5317454.18757,12.128849713,47.96774956,0,2,#fc8d62,car
53080,9,1,74,135,2019,1,9,4,3,2,6,0,0,1,0,0,0,0,661224.787885,5354771.75857,11.175100073,48.325555746,0,2,#fc8d62,car
53081,9,1,81,130,2019,1,9,4,3,8,1,0,1,0,0,0,0,0,640034.279224,5323224.95002,10.878988592,48.046936173,2,1,#66c2a5,bicycle
53082,9,1,79,140,2019,1,8,4,3,3,6,0,0,1,0,0,0,0,660370.163651,5344736.73078,11.159770633,48.235554875,0,2,#fc8d62,car
53083,9,1,74,118,2019,1,21,4,3,1,5,2,0,1,0,0,0,0,670901.532444,5355719.19664,11.305927391,48.331530697,1,2,#fc8d62,car
53084,9,1,84,112,2019,1,18,4,2,2,6,2,0,1,0,0,0,0,702976.694907,5339600.97507,11.730507893,48.177198617,1,2,#fc8d62,car
53085,9,7,61,0,2019,1,7,1,3,8,7,2,0,1,0,0,0,0,641449.899192,5354440.7615,10.908368529,48.327314226,0,2,#fc8d62,car
53087,9,1,84,119,2019,1,14,4,3,2,6,0,0,0,0,0,1,0,693852.458718,5344848.25641,11.610297467,48.227207632,0,5,#a6d854,bus
53088,9,1,84,135,2019,1,7,4,3,2,6,1,0,1,0,0,1,0,692082.129032,5345066.42077,11.586583508,48.229706931,0,2,#fc8d62,car
53089,9,1,62,0,2019,1,1,7,3,8,1,2,0,1,0,0,0,0,694583.102901,5335811.72046,11.61598611,48.145768158,0,2,#fc8d62,car
53092,9,1,62,0,2019,1,12,4,3,2,6,0,0,1,0,0,0,0,685637.261876,5342939.26471,11.498952633,48.212506444,0,2,#fc8d62,car
53093,9,1,75,132,2019,1,20,4,2,5,3,2,0,1,0,0,0,0,707797.685147,5333560.31971,11.792333701,48.121357767,1,2,#fc8d62,car
53094,9,1,78,124,2019,1,6,4,3,4,2,2,0,1,0,0,0,0,705679759,5363216089,11.778319938,48.388539619,1,2,#fc8d62,car
53096,9,1,78,124,2019,1,7,4,2,4,2,0,0,1,0,0,0,0,703097976,5363982496,11.743857638,48.396263242,0,2,#fc8d62,car
53097,9,1,75,115,2019,1,14,4,3,2,6,0,0,1,0,0,0,0,723753.41947,5330135.53507,12.004652447,48.085181071,0,2,#fc8d62,car
53098,9,1,75,123,2019,1,9,4,3,2,6,0,0,1,0,0,0,0,724577.627018,5336900.07552,12.019266236,48.145667412,0,2,#fc8d62,car
53099,9,1,62,0,2019,1,11,3,3,2,6,0,0,1,0,0,0,0,688300.2754,5328304.96021,11.52829205,48.080186422,1,2,#fc8d62,car
53100,9,1,62,0,2019,1,10,3,3,1,5,0,0,1,0,0,0,0,694754.908485,5334141.88283,11.617529853,48.130707807,1,2,#fc8d62,car
53102,9,1,84,136,2019,1,8,3,3,3,6,0,0,1,0,0,0,0,697512.119579,5327371.06102,11.65141306,48.069006314,1,2,#fc8d62,car
53106,9,7,62,0,2019,1,14,3,2,6,4,0,0,1,1,0,0,0,620742033,5304418978,10.61495742,47.881743201,1,2,#fc8d62,car
53115,9,1,81,146,2019,1,10,6,2,2,6,0,0,1,0,0,0,0,649391.516117,5325595.81365,11.00529537,48.066132606,0,2,#fc8d62,car
53116,9,1,88,121,2019,1,17,6,3,2,6,2,0,1,0,0,0,0,670260.808574,5329155.76717,11.286627326,48.092907787,1,2,#fc8d62,car
53117,9,1,81,127,2019,1,14,6,3,2,6,0,0,1,0,0,0,0,631802.785688,5322188.95988,10.768275138,48.039372608,0,2,#fc8d62,car
53119,9,1,62,0,2019,1,13,6,3,2,6,0,0,1,0,0,0,0,678175.542816,5334845.12531,11.395206628,48.141886725,0,2,#fc8d62,car
53120,9,1,62,0,2019,1,4,6,2,8,1,2,0,1,0,0,0,0,678348.261259,5336261.46587,11.398119774,48.154569911,2,2,#fc8d62,car
53121,9,7,61,0,2019,1,21,6,3,4,2,2,0,1,0,0,0,0,643354.279105,5361328.91525,10.936392916,48.388819926,1,2,#fc8d62,car
53122,9,1,88,124,2019,1,13,6,3,4,6,0,0,1,0,0,0,0,661069.117473,5319127.31481,11.159500843,48.005134448,1,2,#fc8d62,car
53123,9,1,79,126,2019,1,4,6,3,5,3,2,1,1,0,0,0,0,676607.392141,5340175.51286,11.376358573,48.190239793,1,1,#66c2a5,bicycle
53124,9,1,78,124,2019,1,13,6,3,9,1,0,0,0,0,0,1,0,699978.277615,5356905.6745,11.698395557,48.333663571,1,5,#a6d854,bus
53125,9,1,77,117,2019,1,6,6,3,6,2,1,0,1,1,0,0,0,714495.000969,5355416.92659,11.893267963,48.315527533,1,2,#fc8d62,car
53127,9,1,77,115,2019,1,13,6,3,4,6,0,0,1,0,0,0,0,728797.027993,5353197.73994,12.084700097,48.290579583,1,2,#fc8d62,car
53128,9,1,62,0,2019,1,7,5,3,5,3,1,1,1,0,0,0,0,692035.115879,5340944.78984,11.584085407,48.192677234,0,1,#66c2a5,bicycle
53129,9,1,62,0,2019,1,22,5,1,9,1,2,0,0,0,1,0,0,693297.435339,5338594.9866,11.599984545,48.17117517,1,4,#e78ac3,marker
53131,9,1,84,119,2019,1,7,5,3,6,4,0,0,1,1,0,0,0,696494.718303,5346840.04404,11.646761119,48.244295335,0,2,#fc8d62,car
53133,9,1,84,142,2019,1,17,5,3,4,6,2,0,1,0,0,0,0,683030.845186,5316702.37908,11.452651674,47.977426737,1,2,#fc8d62,car
