fid,OBJECTID,UIDENTSTLA,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND,Teilnehmer,color,symbol
746,25523,"9,2002160011751E+018",9,1,84,118,2020,2,22,1,3,9,6,2,0,1,0,0,0,0,703239452,5335772008,11.732209263,48.142704907,0,2,#fc8d62,car
747,25524,"9,20021600117005E+018",9,1,78,145,2020,2,12,1,3,2,6,0,0,1,0,0,0,0,693661.9512,5356370.9612,11.613014493,48.330824981,0,2,#fc8d62,car
748,25525,"9,20022000117006E+018",9,1,78,120,2020,2,17,5,3,2,6,1,0,1,0,0,0,0,694453.4607,5354616.8787,11.622873544,48.31481762,1,2,#fc8d62,car
749,25526,"9,20021600112006E+018",9,1,78,130,2020,2,12,1,3,4,2,0,0,1,0,0,0,0,702782.0856,5358695.5586,11.737045641,48.348854808,0,2,#fc8d62,car
750,25527,"9,20021600110105E+018",9,1,77,123,2020,2,14,1,3,8,7,0,0,1,0,0,0,1,729682513,5339744499,12.0893303,48.169399017,0,2,#fc8d62,car
751,25528,"9,20021500858207E+018",9,1,62,0,2020,2,23,7,3,6,4,2,0,1,1,0,0,0,685518.9678,5328711.9616,11.491161267,48.084660081,0,2,#fc8d62,car
752,25529,"9,20021500858205E+018",9,1,62,0,2020,2,20,7,3,5,2,2,0,1,0,0,0,1,686246954,5331784557,11.502267742,48.112065684,0,2,#fc8d62,car
753,25530,"9,20021500858204E+018",9,1,62,0,2020,2,13,7,3,3,2,0,1,1,0,0,0,0,687689.7643,5335027167,11.523060786,48.140787568,0,1,#66c2a5,bicycle
754,25531,"9,20021500857105E+018",9,1,62,0,2020,2,5,7,3,6,4,2,0,1,1,0,0,0,687395.5247,5335077.6557,11.519131591,48.1413281,1,2,#fc8d62,car
755,25532,"9,20021500757507E+018",9,7,77,121,2020,2,20,7,3,0,6,2,0,1,0,0,0,0,626421.6935,5320355.0744,10.69557423,48.023968375,0,2,#fc8d62,car
756,25569,"9,20022000127005E+018",9,1,62,0,2020,2,16,5,3,2,6,0,0,1,0,0,0,0,687357.7958,5333154.8423,11.517779351,48.124056429,0,2,#fc8d62,car
757,25570,"9,20021500161704E+018",9,1,90,138,2020,2,11,7,2,5,3,0,0,1,0,0,0,0,663514.8166,5307059.9048,11.187680425,47.896019258,0,2,#fc8d62,car
758,25579,"9,20021500131306E+018",9,1,86,130,2020,2,20,7,3,8,1,2,0,1,0,0,0,0,684911.0088,5373423.8981,11.502574302,48.486717124,0,2,#fc8d62,car
759,25580,"9,20021500127005E+018",9,1,62,0,2020,2,11,7,3,2,6,0,0,1,0,0,0,0,680325.0596,5339750.8343,11.426155668,48.185377877,0,2,#fc8d62,car
760,25582,"9,20021500120904E+018",9,1,79,145,2020,2,6,7,3,4,6,2,0,1,0,0,0,0,672640.4386,5335676.7657,11.32120005,48.150888871,0,2,#fc8d62,car
761,25584,"9,20021500120507E+018",9,1,79,132,2020,2,12,7,3,5,3,0,0,1,0,0,0,0,661441.7873,5337530.4754,11.171450572,48.170495907,0,2,#fc8d62,car
762,25585,"9,20021900851505E+018",9,1,62,0,2020,2,6,4,3,6,7,0,0,1,1,0,0,0,687099.5626,5331948.5201,11.513783241,48.11328955,0,2,#fc8d62,car
763,25586,"9,20021500120306E+018",9,1,81,139,2020,2,7,7,3,5,2,0,0,1,0,0,0,1,654926.9578,5323099.1614,11.078644221,48.042364377,0,2,#fc8d62,car
764,25587,"9,20021500117507E+018",9,1,75,132,2020,2,14,7,3,2,6,0,0,1,0,0,0,1,705232.2866,5335400.5085,11.75878846,48.138726746,0,2,#fc8d62,car
765,25588,"9,20021500117005E+018",9,1,62,0,2020,2,14,7,3,2,6,0,0,1,0,0,0,0,693558.8582,5340040.2445,11.604155288,48.184085024,0,2,#fc8d62,car
766,25589,"9,20021500110706E+018",9,1,78,137,2020,2,11,7,3,5,3,0,0,1,0,0,0,0,694309.9212,5366366.3754,11.626367176,48.420456415,0,2,#fc8d62,car
767,25590,"9,20021500110307E+018",9,1,75,124,2020,2,12,7,3,5,3,0,0,1,0,0,0,0,713859392,5329289535,11.871544905,48.080974796,0,2,#fc8d62,car
768,25591,"9,20021500110307E+018",9,1,75,124,2020,2,7,7,3,4,1,0,0,1,0,0,1,0,712226.5217,5329419.7413,11.849712828,48.082690368,1,2,#fc8d62,car
769,25592,"9,20021400857105E+018",9,1,62,0,2020,2,8,6,2,8,7,0,0,1,0,0,0,0,685379.4017,5341096.7057,11.494680018,48.196020293,0,2,#fc8d62,car
770,25594,"9,20021400854505E+018",9,1,62,0,2020,2,13,6,3,6,4,0,0,1,1,0,0,0,680239.9035,5335003.4415,11.422999164,48.142728357,0,2,#fc8d62,car
771,25609,"9,20022700147306E+018",9,1,84,114,2020,2,9,5,3,2,6,0,0,1,0,0,0,0,700733.9775,5315606.9227,11.689107183,47.962273685,0,2,#fc8d62,car
772,25610,"9,2002270014131E+018",9,1,87,177,2020,2,10,5,3,4,2,0,1,1,0,0,0,0,735060503,5305128306,12.142583209,47.856457452,0,1,#66c2a5,bicycle
773,25612,"9,20022700140107E+018",9,1,87,117,2020,2,12,5,2,5,3,0,1,1,0,0,0,0,725442.4668,5306636.0824,12.014971426,47.87345059,0,1,#66c2a5,bicycle
774,25618,"9,20022700131306E+018",9,1,86,152,2020,2,18,5,3,0,1,1,0,1,0,0,0,0,693910.7901,5376168.4975,11.625521049,48.508671207,2,2,#fc8d62,car
775,25624,"9,20022700127006E+018",9,1,62,0,2020,2,9,5,3,2,6,0,0,1,0,0,0,0,679960.5787,5338169.3203,11.420586667,48.171265215,0,2,#fc8d62,car
776,25625,"9,20022700127006E+018",9,1,81,127,2020,2,10,5,3,3,6,0,0,1,0,0,1,0,634737.4602,5322836.0231,10.807830498,48.044578828,0,2,#fc8d62,car
777,25626,"9,20022700117006E+018",9,1,62,0,2020,2,5,5,3,3,6,2,0,1,0,0,1,0,688183.2215,5344434.8759,11.533854177,48.225199299,0,2,#fc8d62,car
778,25627,"9,2002270011111E+018",9,1,78,145,2020,2,16,5,2,6,1,0,0,1,1,0,0,0,699168.9712,5354035.8322,11.686132354,48.308128483,1,2,#fc8d62,car
779,25628,"9,2002270011111E+018",9,1,78,123,2020,2,14,5,3,0,1,0,1,0,0,0,0,0,690292786,5357865.8093,11.568278563,48.3452834,0,1,#66c2a5,bicycle
780,25629,"9,20022700110707E+018",9,1,78,124,2020,2,10,5,2,2,2,0,0,1,0,1,0,0,703590.3948,5362315.06,11.749694306,48.381120557,0,2,#fc8d62,car
781,25630,"9,20022700110506E+018",9,1,77,120,2020,2,13,5,2,0,1,0,1,0,0,0,0,0,721694.5431,5362365.0511,11.993902513,48.375469525,0,1,#66c2a5,bicycle
782,25632,"9,20022600858206E+018",9,1,84,138,2020,2,14,4,3,1,6,0,0,1,0,0,0,0,679252.7124,5331035.2768,11.408071494,48.107337313,2,2,#fc8d62,car
783,25633,"9,20022600858206E+018",9,1,62,0,2020,2,23,4,3,5,3,2,0,1,0,0,0,1,695502.2431,5330863.2821,11.626060164,48.101012157,1,2,#fc8d62,car
784,25634,"9,20022600857106E+018",9,1,62,0,2020,2,10,4,3,2,6,0,0,1,0,0,0,0,691293.1908,5339306838,11.573374768,48.178179528,0,2,#fc8d62,car
785,25635,"9,20022600857106E+018",9,1,62,0,2020,2,8,4,2,6,4,0,0,1,1,0,0,0,697168.1143,5330355.4554,11.648177533,48.095934806,0,2,#fc8d62,car
786,25640,"9,20022600750107E+018",9,7,78,137,2020,2,7,4,3,8,1,0,0,1,0,0,0,0,624481.5811,5335666.4195,10.67402958,48.162047483,0,2,#fc8d62,car
787,25641,"9,20022600750107E+018",9,7,78,116,2020,2,15,4,3,8,1,0,0,1,0,0,0,0,618829.8548,5320419.8449,10.593812179,48.026008352,0,2,#fc8d62,car
788,25651,"9,20022600712706E+018",9,7,72,223,2020,2,20,4,3,8,1,2,0,1,0,0,0,0,622007.8559,5363352.6704,10.648774072,48.411510196,2,2,#fc8d62,car
789,25680,"9,2002210021091E+018",9,2,61,0,2020,2,15,6,3,5,3,0,0,1,0,0,0,0,731596495,5381546288,12.138034016,48.544219236,0,2,#fc8d62,car
790,25699,"9,20022600160906E+018",9,1,73,126,2020,2,14,4,3,2,6,0,0,1,0,0,0,0,683719.5765,5306188.7276,11.457388037,47.882722187,1,2,#fc8d62,car
791,25701,"9,20022600137006E+018",9,1,86,162,2020,2,11,4,3,2,6,0,0,1,0,0,1,0,691136.7646,5382255.1505,11.590792941,48.564223051,0,2,#fc8d62,car
792,25703,"9,20022600117507E+018",9,1,75,118,2020,2,10,4,3,3,6,0,0,1,0,0,1,0,714906618,5339232099,11.89060054,48.169962099,0,2,#fc8d62,car
793,25704,"9,20022600110506E+018",9,1,77,117,2020,2,15,4,3,8,1,0,0,1,0,0,0,0,717831.6507,5353433.4856,11.93719055,48.296566211,1,2,#fc8d62,car
794,25705,"9,20022500858205E+018",9,1,62,0,2020,2,18,3,3,2,6,1,0,1,0,0,0,0,694829.9914,5332461594,11.617769919,48.115583084,1,2,#fc8d62,car
795,25708,"9,20022500747007E+018",9,7,62,0,2020,2,12,3,1,4,1,0,0,1,0,0,1,0,622985.5847,5304063.9057,10.644851744,47.878123898,0,2,#fc8d62,car
796,25710,"9,20022500712706E+018",9,7,72,148,2020,2,14,3,3,2,6,0,0,1,0,0,0,0,628173785,5354298.2224,10.729299941,48.328864219,0,2,#fc8d62,car
797,25740,"9,2002250016701E+018",9,1,84,132,2020,2,18,3,2,2,6,2,0,1,0,0,0,0,683955.7853,5325812518,11.468943278,48.059050809,1,2,#fc8d62,car
798,25747,"9,20022500121905E+018",9,1,88,139,2020,2,10,3,2,5,3,0,0,1,0,0,0,0,676236.2453,5318687.7433,11.362499083,47.997181726,0,2,#fc8d62,car
799,25749,"9,20022500120513E+018",9,1,79,121,2020,2,12,3,3,0,7,0,0,0,0,0,0,1,667650.3994,5338534.8486,11.255288912,48.177917843,0,6,#ffd92f,circle
800,25750,"9,20022400857105E+018",9,1,84,112,2020,2,15,2,3,5,3,0,0,1,0,0,1,0,703329.6961,5338529.6686,11.734738618,48.167458311,0,2,#fc8d62,car
801,25751,"9,20022400854506E+018",9,1,62,0,2020,2,8,2,3,5,2,0,0,1,0,0,0,0,679401.2373,5334798.9358,11.411649042,48.141127099,1,2,#fc8d62,car
802,25757,"9,20022400717006E+018",9,7,71,112,2020,2,17,2,3,4,6,1,0,1,0,0,0,0,642681372,5366771.0768,10.929159727,48.437905359,1,2,#fc8d62,car
803,25758,"9,20022400712106E+018",9,7,71,130,2020,2,8,2,2,9,1,0,0,1,0,0,0,0,650470.8765,5354293771,11.029945379,48.323909572,1,2,#fc8d62,car
804,25760,"9,20022400710707E+018",9,7,61,0,2020,2,11,2,3,5,3,0,1,1,0,0,0,0,644537699,5357632.1386,10.951097879,48.355310731,0,1,#66c2a5,bicycle
805,25777,"9,20022100127006E+018",9,7,71,129,2020,2,13,6,3,2,6,0,0,1,0,0,0,0,660283894,5355613.6763,11.162735983,48.33336407,0,2,#fc8d62,car
806,25789,"9,2002240021091E+018",9,2,61,0,2020,2,11,2,3,5,3,0,1,1,0,0,0,0,732352691,5382044.1314,12.148541728,48.548411669,0,1,#66c2a5,bicycle
807,25790,"9,20022400210907E+018",9,2,61,0,2020,2,14,2,2,5,3,0,0,1,0,1,0,0,732025345,5379596.1628,12.142750163,48.526543232,1,2,#fc8d62,car
808,25791,"9,20022400210907E+018",9,2,74,146,2020,2,15,2,3,4,6,0,0,1,0,0,1,0,735600.8958,5379607.43,12.191109204,48.525312959,1,2,#fc8d62,car
809,25793,"9,20022100127005E+018",9,1,81,127,2020,2,16,6,3,2,6,0,0,1,0,0,0,0,632593.8235,5322263.7072,10.778905619,48.039880999,0,2,#fc8d62,car
810,25794,"9,20022400161905E+018",9,1,73,137,2020,2,22,2,2,8,1,2,0,1,0,0,0,0,675288.1705,5303380.5024,11.343572456,47.859834143,1,2,#fc8d62,car
811,25799,"9,20022400147305E+018",9,1,84,114,2020,2,7,2,3,9,1,0,0,1,0,0,0,0,700200.2809,5317947.4294,11.683055939,47.983475753,1,2,#fc8d62,car
812,25800,"9,20022400147305E+018",9,1,82,137,2020,2,14,2,3,3,6,0,0,1,0,0,1,0,712312.2828,5304883.9611,11.838743182,47.862180158,0,2,#fc8d62,car
813,25801,"9,20022100120906E+018",9,1,79,123,2020,2,14,6,3,3,6,0,1,1,0,0,0,0,677712.4688,5334143.3126,11.38869432,48.135707546,0,1,#66c2a5,bicycle
814,25803,"9,20022100120305E+018",9,1,81,114,2020,2,7,6,3,0,1,0,1,0,0,0,0,0,651110.9737,5314637.7934,11.02449845,47.967198252,1,1,#66c2a5,bicycle
815,25806,"9,20022400131505E+018",9,1,85,166,2020,2,5,2,3,9,1,2,0,1,0,0,0,0,671347.9294,5382600.6223,11.322947393,48.573049889,1,2,#fc8d62,car
816,25807,"9,20022100117507E+018",9,1,84,112,2020,2,19,6,3,2,6,2,0,1,0,0,0,0,703333.8178,5339116978,11.73507484,48.172734941,0,2,#fc8d62,car
817,25809,"9,20022400127006E+018",9,1,62,0,2020,2,6,2,3,2,6,0,0,1,0,0,0,0,680906.1948,5341858.3278,11.434865062,48.204156388,1,2,#fc8d62,car
818,25810,"9,20022400121906E+018",9,1,88,118,2020,2,7,2,3,5,2,0,1,1,0,0,0,0,671630.8596,5313311.9846,11.298667681,47.950106529,1,1,#66c2a5,bicycle
819,25811,"9,20022100117005E+018",9,1,62,0,2020,2,14,6,2,2,6,0,0,1,0,0,0,0,685922.7858,5343219.2072,11.502915108,48.214939063,0,2,#fc8d62,car
820,25812,"9,20022400121306E+018",9,1,88,117,2020,2,5,2,2,4,6,2,0,1,0,0,1,0,662049916,5312621529,11.170187319,47.946394633,1,2,#fc8d62,car
821,25813,"9,20022400111307E+018",9,1,75,127,2020,2,17,2,3,0,7,1,1,0,0,0,0,0,713411.9294,5341740.2556,11.871782114,48.19300293,0,1,#66c2a5,bicycle
822,25814,"9,20022400110507E+018",9,1,77,133,2020,2,4,2,3,4,6,2,0,1,0,0,0,0,711366.1752,5359034.8555,11.852933176,48.349089852,1,2,#fc8d62,car
823,25815,"9,20022400110105E+018",9,1,77,137,2020,2,6,2,2,4,6,2,0,1,0,0,1,1,733749.1827,5343049.3218,12.145761914,48.197605148,1,2,#fc8d62,car
824,25818,"9,20022300717306E+018",9,7,72,163,2020,2,2,1,2,9,1,2,0,1,0,0,0,0,638785.3034,5348951.2221,10.870634185,48.278543505,1,2,#fc8d62,car
825,25819,"9,20022100117005E+018",9,1,84,119,2020,2,7,6,3,9,1,0,0,1,0,0,0,0,696004.4505,5346445.6549,11.639982034,48.240902623,1,2,#fc8d62,car
826,25820,"9,20022300710705E+018",9,7,61,0,2020,2,21,1,3,3,7,2,0,1,0,0,0,0,643510.0065,5360969.8798,10.938372548,48.385556272,1,2,#fc8d62,car
827,25821,"9,20022300710407E+018",9,7,61,0,2020,2,6,1,3,4,2,2,0,1,0,0,0,0,641758.8335,5359757.5807,10.914324579,48.37505179,1,2,#fc8d62,car
828,25823,"9,20022100115006E+018",9,1,77,117,2020,2,0,6,3,0,4,2,0,1,1,0,0,0,716753.9634,5350651.5759,11.921252041,48.271940685,0,2,#fc8d62,car
829,25830,"9,20022100110905E+018",9,1,78,143,2020,2,14,6,2,2,6,0,0,1,0,0,0,1,720605.4665,5373883.7057,11.985276056,48.479338347,0,2,#fc8d62,car
830,25834,"9,20022100110905E+018",9,1,78,116,2020,2,6,6,3,2,6,1,1,1,0,0,0,0,703490.8065,5379033.6607,11.756477971,48.531387325,1,1,#66c2a5,bicycle
831,25838,"9,20022100110105E+018",9,1,77,139,2020,2,15,6,3,5,3,0,0,1,0,0,0,0,732285.9804,5359544.3671,12.135161398,48.34632217,0,2,#fc8d62,car
832,25846,"9,20022000854606E+018",9,1,88,127,2020,2,17,5,3,6,4,0,0,1,1,0,0,0,679990.0691,5330012.5556,11.417536618,48.097936149,0,2,#fc8d62,car
833,25847,"9,20022300117005E+018",9,1,78,143,2020,2,4,1,3,2,6,2,0,1,0,0,0,0,720594.8765,5373058.7218,11.984697776,48.471930227,1,2,#fc8d62,car
834,25848,"9,20022300110907E+018",9,1,78,144,2020,2,6,1,3,9,1,1,0,1,0,0,0,0,706782093,5379072027,11.801025572,48.530656468,0,2,#fc8d62,car
835,25849,"9,20022300110507E+018",9,1,77,143,2020,2,15,1,2,8,1,0,0,0,0,1,0,0,723191.9189,5365568.0388,12.015796402,48.403717784,0,4,#e78ac3,marker
836,25857,"9,20022200717306E+018",9,7,61,0,2020,2,14,7,3,3,3,0,0,1,0,0,0,0,637890676,5361698.4961,10.862754664,48.393361303,0,2,#fc8d62,car
837,25893,"9,20022000717305E+018",9,7,71,130,2020,2,5,5,3,3,6,2,0,1,0,0,1,0,646339.1397,5362817.3331,10.977205608,48.401517122,0,2,#fc8d62,car
838,25897,"9,20022000712507E+018",9,7,72,151,2020,2,19,5,2,5,3,2,0,1,0,0,0,0,632772.0641,5343932.4479,10.788051128,48.234702302,0,2,#fc8d62,car
839,25902,"9,20022200141514E+018",9,1,87,170,2020,2,16,7,3,0,7,0,0,1,0,1,0,0,733418.6266,5319027.1728,12.128192068,47.98192217,0,2,#fc8d62,car
840,25904,"9,20022000710606E+018",9,7,61,0,2020,2,7,5,3,5,1,0,1,1,0,0,0,0,643328.3303,5357586.5706,10.934766949,48.355176668,0,1,#66c2a5,bicycle
841,25906,"9,20022200127005E+018",9,1,74,113,2020,2,10,7,2,2,6,0,0,1,0,0,0,0,671634.7334,5346868.7264,11.312215288,48.25177175,0,2,#fc8d62,car
842,25907,"9,20022200127005E+018",9,1,88,121,2020,2,11,7,3,2,6,0,0,1,0,0,0,0,671574.7249,5329470.7127,11.304385244,48.095386698,0,2,#fc8d62,car
843,25909,"9,2002220012051E+018",9,1,79,128,2020,2,13,7,3,5,3,0,0,1,0,0,0,0,657376.9636,5343237.3323,11.118932061,48.22282421,0,2,#fc8d62,car
844,25910,"9,20022200120507E+018",9,1,79,119,2020,2,19,7,3,8,1,2,0,1,0,0,0,0,672612.7283,5339163.8118,11.322243224,48.182243301,0,2,#fc8d62,car
845,25911,"9,20022200120305E+018",9,1,81,139,2020,2,14,7,3,2,6,0,0,1,0,0,0,0,655770.8136,5323394.3732,11.090065813,48.044813322,0,2,#fc8d62,car
846,25912,"9,20022200120105E+018",9,1,74,146,2020,2,10,7,3,2,6,0,0,1,0,0,0,0,668399128,5349493.4743,11.269706924,48.276235448,0,2,#fc8d62,car
847,25913,"9,2002220011071E+018",9,1,78,157,2020,2,17,7,2,9,3,0,0,1,0,0,0,0,702275056,5371655106,11.736455491,48.465475721,0,2,#fc8d62,car
848,25919,"9,20022100750107E+018",9,7,78,111,2020,2,20,6,2,8,1,2,0,1,0,0,0,0,624695463,5324688277,10.673694533,48.063277382,0,2,#fc8d62,car
849,25923,"9,20022100712107E+018",9,7,71,142,2020,2,12,6,3,0,1,0,1,0,0,0,0,0,645504.5154,5352438.4102,10.962347553,48.30838992,0,1,#66c2a5,bicycle
850,25924,"9,20022100712106E+018",9,7,71,130,2020,2,12,6,3,1,2,0,0,1,0,0,0,0,646963.4974,5358144.3629,10.984002098,48.35935635,0,2,#fc8d62,car
851,25935,"9,20030400127007E+018",9,1,74,113,2020,3,5,4,3,3,6,2,0,1,0,0,0,1,673777.0398,5345395.2537,11.34044628,48.237942518,1,2,#fc8d62,car
852,25938,"9,20022800717306E+018",9,7,71,122,2020,2,15,6,3,2,6,0,0,1,0,0,0,0,649541.4966,5362548.5326,11.020349608,48.398348894,0,2,#fc8d62,car
853,25947,"9,20022700717006E+018",9,7,72,111,2020,2,17,5,3,8,1,2,0,1,0,0,0,0,626670.8938,5364148.6432,10.712000468,48.417747975,2,2,#fc8d62,car
854,25950,"9,20022700712706E+018",9,7,72,167,2020,2,17,5,3,4,6,1,0,1,0,0,0,0,627868.6262,5358938.2834,10.726594136,48.370652014,2,2,#fc8d62,car
855,25951,"9,20030200141508E+018",9,1,87,164,2020,3,16,2,3,2,6,0,0,1,0,1,0,0,736549.8724,5322484.2185,12.171994711,48.011828387,0,2,#fc8d62,car
856,25953,"9,20030300147312E+018",9,1,84,148,2020,3,8,3,3,2,6,0,0,1,0,0,0,1,696619.3414,5326307105,11.638952396,48.059719787,1,2,#fc8d62,car
857,25956,"9,20022900710407E+018",9,7,61,0,2020,2,21,7,3,4,6,2,1,0,0,0,0,0,640705.6594,5360382.8942,10.900319904,48.380910102,1,1,#66c2a5,bicycle
858,25961,"9,20022700711906E+018",9,7,72,125,2020,2,14,5,3,4,6,0,0,1,0,0,0,0,636768.4792,5349432.2138,10.843620587,48.283307502,0,2,#fc8d62,car
859,25962,"9,20022900127006E+018",9,1,62,0,2020,2,15,7,3,3,6,0,0,1,0,0,0,0,682392.0423,5337867996,11.453131276,48.167863626,0,2,#fc8d62,car
860,25963,"9,20030300712708E+018",9,7,72,115,2020,3,4,3,1,9,1,2,0,1,0,0,0,0,619202.6672,5370530.8995,10.612924618,48.476600326,1,2,#fc8d62,car
861,25967,"9,20030300121907E+018",9,1,88,141,2020,3,14,3,3,8,1,0,0,1,0,0,0,0,666362.5018,5306061.6683,11.225365679,47.886312596,0,2,#fc8d62,car
862,25971,"9,20030400161708E+018",9,1,90,158,2020,3,9,4,2,5,3,0,0,1,0,0,0,0,653859.7447,5303952.5103,11.057486022,47.870466738,0,2,#fc8d62,car
863,25973,"9,20022800140107E+018",9,1,87,137,2020,2,16,6,3,2,6,0,1,1,0,0,0,0,727031.0807,5309185.1964,12.037526083,47.895794125,0,1,#66c2a5,bicycle
864,25974,"9,20022800852807E+018",9,1,84,145,2020,2,10,6,3,2,6,0,0,1,0,0,0,0,697815.7961,5324326.2249,11.654077374,48.041546959,2,2,#fc8d62,car
865,25981,"9,20022900117005E+018",9,1,78,150,2020,2,10,7,3,2,6,0,0,1,0,0,0,0,691292.1112,5371324.7144,11.587885189,48.465941954,0,2,#fc8d62,car
866,25984,"9,20030200120509E+018",9,1,79,121,2020,3,7,2,3,5,3,0,0,1,0,0,0,0,667574.2509,5338851.0595,11.254390056,48.180780644,0,2,#fc8d62,car
867,25987,"9,20030100141307E+018",9,1,87,181,2020,3,14,1,3,2,2,0,0,1,0,0,0,0,736072885,5310751012,12.15916952,47.906599081,0,2,#fc8d62,car
868,25990,"9,20030400147309E+018",9,1,84,114,2020,3,19,4,2,8,1,2,0,1,0,0,1,0,701143.8436,5314525.1753,11.69408579,47.952423074,0,2,#fc8d62,car
869,25992,"9,20022800121707E+018",9,1,79,142,2020,2,11,6,3,2,6,0,0,1,0,0,0,0,672508.22,5341295.5219,11.321704374,48.201434679,0,2,#fc8d62,car
870,26000,"9,20022900857106E+018",9,1,84,145,2020,2,15,7,3,2,6,0,0,1,0,0,0,0,698212917,5324441.7995,11.659453072,48.042462521,0,2,#fc8d62,car
871,26007,"9,20030400120707E+018",9,1,88,120,2020,3,16,4,3,5,3,0,0,1,0,0,0,0,671914358,5326371.9891,11.307696032,48.067438418,0,2,#fc8d62,car
872,26009,"9,20022800121507E+018",9,1,81,130,2020,2,22,6,3,9,1,2,0,1,0,0,0,0,638816896,5320823055,10.861884055,48.025603365,0,2,#fc8d62,car
873,26010,"9,20022800712306E+018",9,7,72,121,2020,2,16,6,3,3,2,0,0,1,0,0,0,1,633437421,5376154333,10.807237108,48.524306179,0,2,#fc8d62,car
874,26016,"9,20022900740707E+018",9,7,62,0,2020,2,19,7,3,5,3,2,0,1,0,0,0,0,623147.8885,5305742.4866,10.647500312,47.893189346,0,2,#fc8d62,car
875,26024,"9,20030300857107E+018",9,1,62,0,2020,3,0,3,3,5,3,2,0,1,0,0,0,0,695502.2246,5330863.3985,11.626059969,48.101013209,1,2,#fc8d62,car
876,26032,"9,20022900712507E+018",9,7,72,209,2020,2,13,7,3,1,6,0,0,1,0,0,0,0,634355.4231,5335398.3323,10.806662453,48.157626668,0,2,#fc8d62,car
877,26035,"9,2002290012051E+018",9,1,79,121,2020,2,11,7,2,0,1,0,1,0,0,0,0,0,667620.5929,5338610.5872,11.254918141,48.178606591,0,1,#66c2a5,bicycle
878,26036,"9,20030300712308E+018",9,7,72,156,2020,3,6,3,2,8,7,2,0,0,0,0,0,1,629512.1751,5367267.9915,10.751346867,48.445220474,1,6,#ffd92f,circle
879,26040,"9,20030300120309E+018",9,1,81,114,2020,3,7,3,3,4,6,0,0,1,0,0,0,1,656325139,5312772282,11.093629293,47.94917282,1,2,#fc8d62,car
880,26041,"9,2003010021091E+018",9,2,74,124,2020,3,20,1,3,4,2,2,0,1,0,0,0,0,726170.5998,5376394.6256,12.061832964,48.499918601,1,2,#fc8d62,car
881,26044,"9,20030300140708E+018",9,1,82,120,2020,3,12,3,3,5,3,0,1,1,0,0,0,0,701413.8909,5307024.9915,11.694194129,47.884931481,0,1,#66c2a5,bicycle
882,26050,"9,20022800858206E+018",9,1,84,119,2020,2,12,6,3,5,3,0,1,1,0,0,0,0,696606.7941,5347062.1048,11.648372194,48.24625629,0,1,#66c2a5,bicycle
883,26053,"9,20030100858208E+018",9,1,62,0,2020,3,1,1,3,0,4,2,0,1,1,0,0,0,687762.6049,5335029.1105,11.524039833,48.140783546,1,2,#fc8d62,car
884,26059,"9,20030400127007E+018",9,1,74,135,2020,3,8,4,3,2,6,0,0,1,0,0,0,0,660837.8302,5355038.6338,11.169985312,48.328053584,0,2,#fc8d62,car
885,26061,"9,20022800117507E+018",9,1,84,112,2020,2,14,6,3,2,6,0,0,1,0,0,0,0,702485.1826,5340098.8404,11.724140883,48.181829593,0,2,#fc8d62,car
886,26067,"9,2002280011051E+018",9,1,77,117,2020,2,10,6,3,1,6,0,0,1,0,0,0,0,712745.5968,5352148.1106,11.868054372,48.286746723,0,2,#fc8d62,car
887,26071,"9,20030100717308E+018",9,7,61,0,2020,3,1,1,3,9,1,2,0,1,0,0,1,0,638405.4998,5362357.6219,10.869922786,48.399175226,1,2,#fc8d62,car
888,26074,"9,20022900858206E+018",9,1,62,0,2020,2,9,7,3,5,2,0,1,1,0,0,0,0,701101.1137,5332384.3279,11.701897748,48.112939401,0,1,#66c2a5,bicycle
889,26078,"9,20030400120107E+018",9,1,74,122,2020,3,6,4,3,4,6,0,0,1,0,0,0,1,684670.6986,5354430.5226,11.490970809,48.316075015,0,2,#fc8d62,car
890,26080,"9,20022800110506E+018",9,1,77,113,2020,2,19,6,3,8,7,2,0,1,0,0,0,0,719544318,5353204629,11.960132886,48.29391822,0,2,#fc8d62,car
891,26085,"9,20022800167007E+018",9,1,84,142,2020,2,7,6,2,9,1,1,0,1,0,0,0,1,681020.2727,5317220.7956,11.425953171,47.982658787,1,2,#fc8d62,car
892,26094,"9,20030200210914E+018",9,2,61,0,2020,3,9,2,3,5,3,0,1,1,0,0,0,0,732358.8058,5382045.4668,12.148625203,48.5484214,0,1,#66c2a5,bicycle
893,26105,"9,2002290071071E+018",9,7,61,0,2020,2,20,7,3,4,2,2,0,1,0,0,0,0,644038.1659,5357583245,10.944342049,48.35498525,1,2,#fc8d62,car
894,26108,"9,20022900117507E+018",9,1,84,121,2020,2,11,7,3,2,6,0,0,1,0,0,0,0,703968959,5329169.4412,11.738847278,48.083136135,1,2,#fc8d62,car
895,26113,"9,20030300717307E+018",9,7,72,223,2020,3,7,3,3,2,6,0,0,1,0,0,0,0,618480.3032,5362725.0618,10.600946321,48.406539184,1,2,#fc8d62,car
