OBJECTID,UIDENTSTLA,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,IstRad,IstPKW,IstFuss,IstKrad,IstSonstig,ULICHTVERH,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,Teilnehmer,color,symbol
75896,"9,17E+18",9,1,81,130,2017,3,17,4,3,2,6,0,0,0,1,1,0,0,636506.6364,5326118.4097,10.832603411,48.073719771,4,#e78ac3,marker
75897,"9,17E+18",9,1,88,126,2017,3,5,4,2,8,1,0,1,0,0,0,2,0,660103.8135,5327862.8147,11.149835392,48.083915951,2,#fc8d62,car
75898,"9,17E+18",9,1,79,126,2017,3,14,4,3,0,7,0,0,0,0,1,0,0,676630.5097,5340155.6761,11.376661106,48.190055049,6,#ffd92f,circle
75899,"9,17E+18",9,1,79,126,2017,3,9,4,3,4,6,0,1,0,0,1,0,0,675238.9218,5340832.6563,11.358232426,48.196526057,2,#fc8d62,car
75900,"9,17E+18",9,1,88,127,2017,3,14,4,3,4,2,0,1,0,0,0,0,0,672533.2088,5327801.6211,11.316573277,48.08012331,2,#fc8d62,car
75901,"9,17E+18",9,1,78,145,2017,3,4,4,3,2,6,0,1,0,0,1,2,0,692848.5071,5358278.8169,11.602924124,48.348220276,2,#fc8d62,car
75902,"9,17E+18",9,1,78,120,2017,3,20,4,3,5,3,0,1,0,0,0,2,0,694391.1791,5353214.3828,11.621388319,48.302232153,2,#fc8d62,car
75906,"9,17E+18",9,1,78,122,2017,3,16,4,3,5,3,0,1,0,1,0,0,0,704249.8522,5385781145.0,11.770058778,48.591772282,2,#fc8d62,car
75907,"9,17E+18",9,1,78,124,2017,3,12,4,3,5,3,1,1,0,0,0,0,0,703778.7388,5364669.1122,11.753376931,48.402213687,1,#66c2a5,bicycle
75909,"9,17E+18",9,1,62,0,2017,3,8,3,3,0,3,0,1,0,1,0,0,0,687110.9526,5331949.4302,11.513936518,48.113294384,2,#fc8d62,car
75910,"9,17E+18",9,1,62,0,2017,3,18,3,3,5,3,1,1,0,0,0,1,0,688074.9962,5334992.4113,11.528218777,48.140361424,1,#66c2a5,bicycle
75911,"9,17E+18",9,1,84,138,2017,3,10,3,3,9,2,0,0,0,0,1,0,0,680867397.0,5330718.38,11.429608616,48.10403234,6,#ffd92f,circle
75912,"9,17E+18",9,1,84,140,2017,3,14,3,2,8,1,0,0,0,1,0,0,0,703276.5958,5328369.3352,11.729180716,48.076166825,4,#e78ac3,marker
75919,"9,17E+18",9,7,72,163,2017,3,10,3,3,2,6,0,1,0,0,1,0,0,639159.9483,5350527.8209,10.876200411,48.292637907,2,#fc8d62,car
75921,"9,17E+18",9,7,61,0,2017,3,14,3,3,6,4,0,0,1,0,1,0,0,644052.8966,5357585.9474,10.944541702,48.355006188,3,#8da0cb,toilet
75922,"9,17E+18",9,7,61,0,2017,3,18,3,3,5,3,0,1,0,0,0,0,0,641536.9043,5359782.1706,10.91133764,48.37532271,2,#fc8d62,car
75923,"9,17E+18",9,7,71,113,2017,3,7,3,3,8,1,0,1,0,0,0,1,0,660500.3293,5366190.2304,11.169693206,48.428393863,2,#fc8d62,car
75970,"9,17E+18",9,1,87,169,2017,3,8,3,3,2,6,0,1,0,0,0,0,0,736846.2677,5299447469.0,12.163313976,47.804766871,2,#fc8d62,car
75971,"9,17E+18",9,1,82,120,2017,3,7,3,3,6,7,0,1,1,0,0,0,0,701948.7189,5306104.0244,11.700909416,47.876486403,2,#fc8d62,car
75983,"9,17E+18",9,1,74,143,2017,3,13,3,3,2,6,0,1,0,0,0,0,0,672427.0208,5353619.5355,11.325634231,48.312241967,2,#fc8d62,car
75985,"9,17E+18",9,1,78,125,2017,3,13,3,3,8,6,0,0,0,0,1,0,0,717115.3357,5380848.2241,11.941735131,48.543125919,6,#ffd92f,circle
75986,"9,17E+18",9,1,77,139,2017,3,16,3,3,9,1,0,1,0,0,0,0,0,735644.1256,5360191.0598,12.180776018,48.350887774,2,#fc8d62,car
75987,"9,17E+18",9,1,62,0,2017,3,14,2,3,5,3,1,1,0,0,0,0,0,697484.0794,5333591.1758,11.653914526,48.124917546,1,#66c2a5,bicycle
75988,"9,17E+18",9,1,62,0,2017,3,11,2,3,5,2,0,1,0,1,0,0,0,683872.9366,5335418.8857,11.471971441,48.145423032,2,#fc8d62,car
75989,"9,17E+18",9,1,84,147,2017,3,15,2,3,5,3,0,0,0,1,1,0,0,695772.8108,5340154.7595,11.633962259,48.184435867,4,#e78ac3,marker
75990,"9,17E+18",9,1,62,0,2017,3,14,2,3,3,3,0,1,0,0,1,0,0,688939.0259,5338895.3975,11.541554965,48.175185814,2,#fc8d62,car
75992,"9,17E+18",9,7,77,121,2017,3,17,2,3,2,6,0,1,0,0,0,0,0,628037.9063,5321483.7625,10.717578269,48.033796864,2,#fc8d62,car
75994,"9,17E+18",9,7,77,155,2017,3,16,2,2,9,1,0,1,0,0,0,0,0,631587.0324,5312370.7362,10.762371776,47.951122556,2,#fc8d62,car
75997,"9,17E+18",9,7,72,145,2017,3,6,2,3,4,6,0,1,0,0,1,0,0,633275.6302,5366903.6341,10.802096952,48.441158585,2,#fc8d62,car
76003,"9,17E+18",9,2,74,126,2017,3,5,1,3,5,3,0,1,0,0,0,1,0,733064.2413,5382821699.0,12.158603633,48.55513235,2,#fc8d62,car
76029,"9,17E+18",9,1,87,186,2017,3,14,1,3,5,3,0,1,0,1,0,0,0,731910905.0,5333144.73,12.115664182,48.109300111,2,#fc8d62,car
76032,"9,17E+18",9,1,62,0,2017,3,8,2,3,5,2,1,1,0,0,0,0,1,688506.9325,5334952.9079,11.534001759,48.139878543,1,#66c2a5,bicycle
76044,"9,17E+18",9,1,78,130,2017,3,14,5,3,5,3,1,1,0,0,0,0,0,704778.4327,5354956.2944,11.762142108,48.314609071,1,#66c2a5,bicycle
76046,"9,17E+18",9,1,74,111,2017,3,17,4,3,6,2,0,1,1,0,0,1,1,667047.28,5362059272.0,11.256482483,48.389556176,2,#fc8d62,car
76048,"9,17E+18",9,1,77,135,2017,3,14,5,3,5,6,0,1,0,0,0,0,0,719176.3028,5344291592.0,11.950562641,48.213963672,2,#fc8d62,car
76052,"9,17E+18",9,1,87,182,2017,3,20,2,3,6,7,0,1,1,0,0,2,0,739803.4604,5326746054.0,12.217937671,48.048900018,2,#fc8d62,car
76055,"9,17E+18",9,1,84,119,2017,3,11,3,3,2,6,0,1,0,0,0,0,0,696254.9554,5349563.2654,11.644797996,48.268843713,2,#fc8d62,car
76072,"9,17E+18",9,1,62,0,2017,3,10,2,3,2,6,0,1,0,0,0,0,0,684426.3755,5333018.7849,11.47836556,48.123689415,2,#fc8d62,car
76073,"9,17E+18",9,7,71,122,2017,3,18,4,3,4,1,0,1,0,0,0,2,1,650362.1226,5361329.7823,11.030992965,48.387196057,2,#fc8d62,car
76074,"9,17E+18",9,1,77,115,2017,3,7,5,3,6,7,1,0,1,0,0,0,0,733956957.0,5351549.4203,12.153246912,48.273886708,1,#66c2a5,bicycle
76077,"9,17E+18",9,1,81,130,2017,3,14,2,3,4,2,0,1,0,0,0,0,0,638918.8678,5325476.7623,10.864761488,48.067428947,2,#fc8d62,car
76078,"9,17E+18",9,1,81,122,2017,3,16,2,3,0,7,1,0,0,0,0,0,0,651014.7678,5331633.0929,11.029205866,48.12003395,1,#66c2a5,bicycle
76079,"9,17E+18",9,1,79,149,2017,3,9,2,3,0,7,1,0,0,0,0,0,0,655113.9975,5330161.6811,11.083715316,48.105818928,1,#66c2a5,bicycle
76082,"9,17E+18",9,1,84,120,2017,3,13,2,3,5,3,0,1,0,1,0,0,0,681696.2378,5332375397.0,11.441437908,48.11869115,2,#fc8d62,car
76085,"9,17E+18",9,1,62,0,2017,3,18,2,3,2,6,0,1,0,0,0,1,0,685438.3853,5340931.4735,11.495400825,48.19451791,2,#fc8d62,car
76086,"9,17E+18",9,1,87,177,2017,3,14,3,3,2,6,0,1,0,0,0,0,0,735897254.0,5305943717.0,12.15419721,47.863476345,2,#fc8d62,car
76089,"9,17E+18",9,1,81,120,2017,3,15,2,2,2,6,0,1,0,1,0,0,0,648933814.0,5319779423.0,10.997132266,48.01394071,2,#fc8d62,car
76091,"9,17E+18",9,1,74,141,2017,3,8,2,2,9,1,0,1,0,0,0,0,0,681989723.0,5358256256.0,11.456494892,48.351239423,2,#fc8d62,car
76092,"9,17E+18",9,1,78,124,2017,3,19,2,3,3,6,0,1,0,0,1,2,0,701352.6599,5358225.4957,11.717549895,48.345087827,2,#fc8d62,car
76095,"9,17E+18",9,1,62,0,2017,3,7,4,3,2,6,0,1,0,0,0,1,0,690394.2373,5339034.6144,11.561172204,48.176002788,2,#fc8d62,car
76096,"9,17E+18",9,1,62,0,2017,3,15,5,3,1,6,0,1,0,0,0,0,0,693162498.0,5339755.6127,11.59869893,48.181647489,2,#fc8d62,car
76098,"9,17E+18",9,1,75,135,2017,3,16,2,3,5,3,1,1,0,0,0,0,0,708363193.0,5339032514.0,11.802601393,48.170347162,1,#66c2a5,bicycle
76099,"9,17E+18",9,1,75,139,2017,3,7,2,2,5,3,0,1,0,0,0,0,1,710111.3556,5330697.9588,11.821975722,48.094877108,2,#fc8d62,car
76100,"9,17E+18",9,1,78,145,2017,3,7,2,3,2,1,0,1,0,0,0,0,0,696460964.0,5353968348.0,11.649619716,48.308368816,2,#fc8d62,car
76101,"9,17E+18",9,1,84,127,2017,3,17,1,3,5,3,1,1,0,0,0,0,0,702234.0345,5322017.2737,11.712198561,48.019412251,1,#66c2a5,bicycle
76102,"9,17E+18",9,7,71,130,2017,3,9,1,2,8,1,0,1,0,0,0,0,1,645321.6358,5362925.5931,10.963503897,48.402725881,2,#fc8d62,car
76103,"9,17E+18",9,7,72,148,2017,3,13,1,3,9,1,0,0,0,1,0,0,0,627533.4511,5351928.4413,10.719948024,48.307683199,4,#e78ac3,marker
76106,"9,17E+18",9,1,88,141,2017,3,9,3,3,2,6,0,1,0,0,1,0,0,670670.1344,5309316.1097,11.284227808,47.914439818,2,#fc8d62,car
76114,"9,17E+18",9,7,62,0,2017,3,13,4,3,4,6,0,1,0,0,0,0,1,621655.2127,5304402.8237,10.62716182,47.881425507,2,#fc8d62,car
76115,"9,17E+18",9,1,78,124,2017,3,4,5,3,1,6,0,1,0,0,0,2,1,703247448.0,5361380.5091,11.744616208,48.372832999,2,#fc8d62,car
76118,"9,17E+18",9,1,78,124,2017,3,15,5,3,2,6,0,1,0,0,0,0,0,702646151.0,5362981988.0,11.737278094,48.387417731,2,#fc8d62,car
76125,"9,17E+18",9,7,61,0,2017,3,8,2,3,2,6,0,1,0,0,0,0,1,640404.7746,5355593.2586,10.89466031,48.337910203,2,#fc8d62,car
76126,"9,17E+18",9,1,77,113,2017,3,22,3,3,9,7,0,1,0,0,0,2,0,722823.9295,5354956919.0,12.005214213,48.308515349,2,#fc8d62,car
76130,"9,17E+18",9,1,78,133,2017,3,15,4,3,6,1,0,0,1,0,1,0,1,686747.0655,5366350.6845,11.52424305,48.42260231,3,#8da0cb,toilet
76131,"9,17E+18",9,1,90,159,2017,3,12,4,2,9,1,0,1,0,0,0,0,0,665151.2411,5305869.9009,11.209102277,47.884901258,2,#fc8d62,car
76135,"9,17E+18",9,1,62,0,2017,3,18,4,2,5,7,0,1,0,0,1,2,0,690861.04,5330129349.0,11.563455082,48.095822736,2,#fc8d62,car
76136,"9,17E+18",9,1,78,144,2017,3,14,3,3,5,3,0,1,0,0,0,0,0,708015.9821,5377640.1123,11.817004403,48.517382357,2,#fc8d62,car
76143,"9,17E+18",9,7,61,0,2017,3,17,7,3,4,2,0,1,0,1,0,0,0,636910.91,5359567159.0,10.848831826,48.374410027,2,#fc8d62,car
76144,"9,17E+18",9,7,61,0,2017,3,14,7,3,5,2,0,1,0,1,0,0,0,640116.3101,5352450.3606,10.889725321,48.309714005,2,#fc8d62,car
76145,"9,17E+18",9,7,61,0,2017,3,11,7,3,2,6,0,1,0,0,0,0,0,641017421.0,5357024.27,10.903402001,48.350640958,2,#fc8d62,car
76150,"9,17E+18",9,1,62,0,2017,3,20,4,3,5,2,0,1,0,0,0,2,0,697040.5319,5330398653.0,11.646485799,48.096362501,2,#fc8d62,car
76169,"9,17E+18",9,1,62,0,2017,3,17,3,3,2,6,0,1,0,0,1,0,0,678607.0246,5336630.2444,11.401750808,48.157812251,2,#fc8d62,car
76189,"9,17E+18",9,1,78,143,2017,3,16,5,2,0,7,1,0,1,0,0,0,0,716749.0745,5373197.7434,11.93280686,48.474516247,1,#66c2a5,bicycle
76203,"9,17E+18",9,7,72,216,2017,3,7,2,3,1,6,0,1,0,0,0,1,1,623348.8754,5366449.2526,10.667799322,48.439095792,2,#fc8d62,car
76204,"9,17E+18",9,1,78,123,2017,3,20,3,3,2,6,0,1,0,0,1,2,0,692247.0253,5361079.9412,11.596094218,48.373578378,2,#fc8d62,car
76208,"9,17E+18",9,1,84,112,2017,3,8,4,3,2,6,0,1,0,0,0,0,1,700781.4078,5341101472.0,11.701719519,48.191380796,2,#fc8d62,car
76210,"9,17E+18",9,2,61,0,2017,3,6,4,3,5,3,0,1,0,0,0,0,1,731685.1288,5383831.0507,12.140504309,48.564710065,2,#fc8d62,car
76214,"9,17E+18",9,2,74,126,2017,3,11,7,3,4,2,0,1,0,0,0,0,0,732958.2788,5385583.3325,12.158715944,48.579978408,2,#fc8d62,car
76225,"9,17E+18",9,1,87,181,2017,3,14,7,3,1,6,0,0,0,0,1,0,0,737738.4775,5314292.8625,12.183376849,47.937802003,6,#ffd92f,circle
76226,"9,17E+18",9,1,81,130,2017,3,18,7,2,9,6,0,1,0,0,0,0,0,641892.6749,5322548.4946,10.903686264,48.040442969,2,#fc8d62,car
76227,"9,17E+18",9,1,88,139,2017,3,19,7,3,0,1,1,0,0,0,0,1,0,674590.2615,5319192896.0,11.340658859,48.002174411,1,#66c2a5,bicycle
76228,"9,17E+18",9,7,61,0,2017,3,8,4,2,5,2,0,1,0,0,1,0,1,641892.3374,5357636.9126,10.915410996,48.355953633,2,#fc8d62,car
76229,"9,17E+18",9,1,88,126,2017,3,16,7,3,2,2,0,1,0,0,0,0,0,659249.7073,5327341.7873,11.138180736,48.07944544,2,#fc8d62,car
76230,"9,17E+18",9,1,79,121,2017,3,9,7,3,0,7,0,1,0,1,0,0,0,667614.5112,5338755.8292,11.254893681,48.179913911,2,#fc8d62,car
76231,"9,17E+18",9,1,62,0,2017,3,12,4,2,2,6,0,1,0,0,0,0,1,689668.8708,5340095052.0,11.551897999,48.185750874,2,#fc8d62,car
76232,"9,17E+18",9,1,75,132,2017,3,16,7,3,2,6,0,1,0,0,0,0,0,705310.4318,5334114.6417,11.759218025,48.127146057,2,#fc8d62,car
76233,"9,17E+18",9,1,78,124,2017,3,20,7,3,2,6,0,1,0,0,0,2,0,702702565.0,5360356.9412,11.736773688,48.363810104,2,#fc8d62,car
76234,"9,17E+18",9,1,78,120,2017,3,14,7,3,0,5,1,0,0,0,0,0,0,694405093.0,5353187.8744,11.621563538,48.301989639,1,#66c2a5,bicycle
76235,"9,17E+18",9,1,77,116,2017,3,22,7,2,9,1,0,1,0,0,0,2,0,714077.0144,5366532.5905,11.89329351,48.415545075,2,#fc8d62,car
76236,"9,17E+18",9,1,75,124,2017,3,14,7,3,2,2,0,1,0,0,0,0,0,715064295.0,5328652156.0,11.887381459,48.074842311,2,#fc8d62,car
76238,"9,17E+18",9,1,62,0,2017,3,8,6,3,5,2,1,1,0,0,0,0,0,683952.6768,5332042.9513,11.471585009,48.115055067,1,#66c2a5,bicycle
76240,"9,17E+18",9,1,62,0,2017,3,4,6,3,8,7,0,1,0,0,0,2,0,680786.7598,5335134.4581,11.430399434,48.143750889,2,#fc8d62,car
76242,"9,17E+18",9,1,90,157,2017,3,18,1,3,8,1,0,0,0,1,0,0,0,661364.1158,5302569.2638,11.157249881,47.856188386,4,#e78ac3,marker
76245,"9,17E+18",9,7,74,198,2017,3,14,6,2,5,2,0,1,0,0,0,0,0,615462.5939,5350837.0675,10.556924558,48.300186943,2,#fc8d62,car
76257,"9,17E+18",9,7,71,160,2017,3,14,6,3,0,7,1,0,1,0,0,0,0,649336.9578,5349541.3029,11.01297647,48.281448319,1,#66c2a5,bicycle
76258,"9,17E+18",9,7,71,112,2017,3,14,6,3,2,2,0,1,0,0,0,0,0,646504.9465,5369213.8188,10.981680263,48.458990243,2,#fc8d62,car
76264,"9,17E+18",9,1,82,123,2017,3,6,4,3,5,3,0,1,0,0,0,0,0,717280.9932,5301406.7551,11.903344908,47.829273532,2,#fc8d62,car
76286,"9,17E+18",9,7,71,145,2017,3,21,3,3,6,4,0,1,1,0,0,2,1,647663.1164,5345930.0608,10.989167431,48.249371045,2,#fc8d62,car
76292,"9,17E+18",9,1,81,122,2017,3,15,3,2,5,3,1,1,0,0,0,0,0,649864.6367,5331995.2365,11.01388866,48.123561905,1,#66c2a5,bicycle
76294,"9,17E+18",9,1,63,0,2017,3,13,1,3,3,7,0,1,0,0,0,0,0,734161.1489,5304440.5893,12.130205885,47.850607314,2,#fc8d62,car
76296,"9,17E+18",9,7,72,177,2017,3,14,3,3,5,3,0,1,0,0,0,0,0,637026.4687,5379330.8632,10.856864537,48.552095134,2,#fc8d62,car
76298,"9,17E+18",9,1,88,121,2017,3,12,4,3,3,7,0,1,0,0,0,0,0,671330.0031,5330879.2026,11.301666661,48.108114527,2,#fc8d62,car
76300,"9,17E+18",9,2,74,126,2017,3,17,4,2,0,1,0,1,0,0,0,0,0,733045.1007,5385846.6154,12.160038872,48.582311087,2,#fc8d62,car
76315,"9,17E+18",9,1,82,120,2017,3,16,1,3,5,3,0,1,0,0,0,0,0,698486.4905,5301089798.0,11.65235569,47.832499206,2,#fc8d62,car
76324,"9,17E+18",9,1,62,0,2017,3,11,3,3,5,3,1,1,0,0,0,0,0,692156.5323,5339380.3298,11.585009874,48.178579574,1,#66c2a5,bicycle
76325,"9,17E+18",9,1,74,146,2017,3,14,1,3,2,6,0,1,0,0,0,0,0,668007.9202,5350252.0474,11.264740012,48.283158715,2,#fc8d62,car
76332,"9,17E+18",9,2,61,0,2017,3,18,6,3,5,2,0,1,0,0,0,0,0,730195.1548,5380891.3237,12.11871403,48.538851363,2,#fc8d62,car
76333,"9,17E+18",9,2,74,182,2017,3,19,6,3,2,6,0,1,0,0,0,2,0,728620.3495,5377907.1143,12.095775063,48.512619251,2,#fc8d62,car
76336,"9,17E+18",9,1,73,120,2017,3,15,6,3,4,6,0,1,0,0,0,0,0,689551.4595,5311264.7294,11.537546481,47.926652628,2,#fc8d62,car
76337,"9,17E+18",9,1,73,147,2017,3,17,6,3,3,2,1,1,0,0,0,0,0,681455.3412,5308937.6496,11.428286258,47.908076921,1,#66c2a5,bicycle
76339,"9,17E+18",9,2,74,128,2017,3,11,2,3,5,3,0,1,0,0,0,0,0,735968.3972,5386136.1958,12.199778438,48.583818213,2,#fc8d62,car
76344,"9,17E+18",9,1,87,177,2017,3,5,6,3,5,3,0,1,0,1,0,1,0,736731.3531,5303443.8457,12.163964678,47.840711548,2,#fc8d62,car
76345,"9,17E+18",9,1,82,123,2017,3,19,6,3,0,7,0,1,0,0,0,2,0,716406.3177,5298934.8685,11.890438587,47.807355987,2,#fc8d62,car
76347,"9,17E+18",9,1,79,136,2017,3,7,1,3,8,1,0,1,0,0,0,0,0,661052.4409,5344235.9085,11.168761948,48.230879386,2,#fc8d62,car
76348,"9,17E+18",9,1,75,111,2017,3,5,1,2,8,7,0,1,0,0,0,1,1,712892.9241,5339437.6067,11.863653522,48.172486312,2,#fc8d62,car
76350,"9,17E+18",9,1,62,0,2017,3,17,6,3,2,6,0,1,0,0,0,0,0,679960.5794,5338169.3199,11.420586676,48.171265211,2,#fc8d62,car
76351,"9,17E+18",9,1,88,139,2017,3,10,6,3,2,6,0,1,0,0,0,0,0,674036.8146,5317024.9446,11.332366521,47.982836004,2,#fc8d62,car
76352,"9,17E+18",9,1,88,132,2017,3,6,6,3,2,6,0,1,0,0,0,1,0,666083.7639,5324654.3231,11.228824396,48.053540937,2,#fc8d62,car
76353,"9,17E+18",9,1,88,144,2017,3,12,6,3,5,2,0,1,0,0,0,0,0,665828.4005,5328300.6861,11.226814623,48.086389161,2,#fc8d62,car
76355,"9,17E+18",9,1,74,146,2017,3,7,6,3,3,6,1,0,0,0,1,0,0,665986.7281,5352090.0671,11.23823851,48.300215409,1,#66c2a5,bicycle
76357,"9,17E+18",9,1,62,0,2017,3,17,6,3,5,6,0,1,0,0,1,0,0,694408.0073,5341272.1959,11.616131344,48.194897923,2,#fc8d62,car
76359,"9,17E+18",9,1,78,122,2017,3,13,1,3,9,6,0,1,0,0,0,0,0,702254.7167,5386159.1655,11.743217045,48.595816563,2,#fc8d62,car
76360,"9,17E+18",9,1,77,118,2017,3,17,6,2,9,1,0,0,0,1,0,0,0,708587.0992,5345311.6168,11.808694278,48.226698153,4,#e78ac3,marker
76361,"9,17E+18",9,1,77,117,2017,3,12,6,3,0,7,0,0,0,1,0,0,0,716423065.0,5354283619.0,11.918658976,48.304687937,4,#e78ac3,marker
76363,"9,17E+18",9,1,62,0,2017,3,15,7,3,2,6,0,1,0,0,0,0,0,692470.4147,5339215.4265,11.589153268,48.177002478,2,#fc8d62,car
76364,"9,17E+18",9,1,84,118,2017,3,18,5,3,5,3,1,1,0,0,0,1,0,702912.6114,5336458.4781,11.728147774,48.148978359,1,#66c2a5,bicycle
76365,"9,17E+18",9,1,62,0,2017,3,18,5,3,5,2,1,1,0,0,0,2,0,686218.05,5335256.2816,11.503396801,48.143279363,1,#66c2a5,bicycle
76366,"9,17E+18",9,1,88,132,2017,3,18,4,3,4,6,0,1,0,0,0,0,0,665874199.0,5324415676.0,11.225921747,48.051449931,2,#fc8d62,car
76367,"9,17E+18",9,1,62,0,2017,3,15,5,3,3,6,0,1,0,1,1,0,0,684840.6758,5335388.2232,11.48495567,48.14486698,2,#fc8d62,car
76373,"9,17E+18",9,1,78,120,2017,3,18,5,3,2,6,0,1,0,0,0,2,0,695389.1942,5352320.3763,11.634418226,48.293890133,2,#fc8d62,car
76377,"9,17E+18",9,2,61,0,2017,3,8,2,3,5,2,0,1,0,0,1,0,0,732107.9061,5379960.2437,12.144069336,48.529783182,2,#fc8d62,car
76381,"9,17E+18",9,7,72,141,2017,3,7,5,3,2,6,0,1,0,0,0,0,1,622600888.0,5352043.9321,10.65348917,48.309697184,2,#fc8d62,car
76382,"9,17E+18",9,1,79,123,2017,3,18,4,3,2,6,0,1,0,0,0,1,0,676962935.0,5332037823.0,11.377754346,48.116989692,2,#fc8d62,car
76383,"9,17E+18",9,7,72,151,2017,3,14,5,3,6,4,0,1,1,0,0,0,0,632218.6789,5343002.3754,10.780312173,48.226454278,2,#fc8d62,car
76385,"9,17E+18",9,7,72,163,2017,3,14,5,3,0,7,1,0,0,0,0,0,0,638707.5938,5346662.4084,10.868836563,48.257979586,1,#66c2a5,bicycle
76399,"9,17E+18",9,1,62,0,2017,3,13,7,3,2,6,0,1,0,0,0,0,0,688517.6624,5334964.0906,11.534150799,48.139975876,2,#fc8d62,car
76400,"9,17E+18",9,1,81,115,2017,3,16,3,3,2,6,0,1,0,0,0,0,0,658532.5861,5327225.7971,11.128516109,48.078581301,2,#fc8d62,car
76408,"9,17E+18",9,1,62,0,2017,3,17,7,3,2,6,0,1,0,0,0,2,0,691761096.0,5339254.4534,11.579639023,48.177567681,2,#fc8d62,car
76412,"9,17E+18",9,1,62,0,2017,3,17,7,3,6,4,0,1,1,0,0,0,0,694719.3435,5332165.31,11.61614957,48.112954037,2,#fc8d62,car
76426,"9,17E+18",9,1,78,130,2017,3,17,4,3,5,3,0,1,0,0,0,1,0,702780.8624,5358706.6332,11.737034484,48.348954721,2,#fc8d62,car
76429,"9,17E+18",9,2,61,0,2017,3,17,4,3,0,1,1,0,0,0,0,0,1,732437.3474,5382726265.0,12.150067777,48.554507719,1,#66c2a5,bicycle
76440,"9,17E+18",9,2,74,146,2017,3,14,5,3,3,6,0,1,0,0,1,0,0,736812.2601,5378288.1903,12.2067411,48.513007507,2,#fc8d62,car
76442,"9,17E+18",9,1,90,157,2017,3,20,5,3,5,3,0,1,0,0,0,2,0,660065.7071,5300037.5135,11.138967754,47.833749786,2,#fc8d62,car
76443,"9,17E+18",9,1,73,118,2017,3,19,5,2,2,6,1,1,0,0,0,2,0,693373179.0,5304868865.0,11.585788913,47.868024136,1,#66c2a5,bicycle
76447,"9,17E+18",9,7,72,207,2017,3,12,7,3,4,1,0,1,0,0,0,0,1,640865481.0,5379898712.0,10.909049989,48.556350284,2,#fc8d62,car
76448,"9,17E+18",9,7,71,130,2017,3,17,2,3,6,4,0,0,1,0,1,0,0,647033.1314,5357548.0577,10.984733226,48.353978626,3,#8da0cb,toilet
76464,"9,17E+18",9,1,86,143,2017,3,1,4,3,9,1,0,1,0,0,0,2,0,682741.3143,5379811.3501,11.476036164,48.544761858,2,#fc8d62,car
76466,"9,17E+18",9,1,87,177,2017,3,18,5,2,5,2,1,1,0,0,0,1,0,735955.6107,5305607.7091,12.15479294,47.860436307,1,#66c2a5,bicycle
76468,"9,17E+18",9,1,62,0,2017,3,14,4,3,5,2,1,0,0,0,1,0,0,694617.6859,5334175.9241,11.615703106,48.131055728,1,#66c2a5,bicycle
76476,"9,17E+18",9,1,79,147,2017,3,7,5,3,5,3,0,1,0,0,0,0,1,664491.6036,5334269.9752,11.211179824,48.140401268,2,#fc8d62,car
76478,"9,17E+18",9,1,74,126,2017,3,16,5,3,5,3,0,1,0,0,0,0,0,683873.0096,5343776749.0,11.475589401,48.220547697,2,#fc8d62,car
76479,"9,17E+18",9,1,84,112,2017,3,17,5,3,1,6,0,1,0,0,0,1,0,701936.7457,5340531521.0,11.716976731,48.185892532,2,#fc8d62,car
76481,"9,17E+18",9,1,73,126,2017,3,18,5,3,2,6,0,1,0,0,0,0,0,681096.6263,5307912455.0,11.423059903,47.898962531,2,#fc8d62,car
76485,"9,17E+18",9,1,87,159,2017,3,7,5,3,6,4,0,0,1,0,1,0,0,730142609.0,5329997.7919,12.090247339,48.081669502,3,#8da0cb,toilet
76486,"9,17E+18",9,1,87,170,2017,3,15,5,3,3,7,1,0,0,0,1,0,0,733395.8199,5319528.0431,12.128159024,47.986430202,1,#66c2a5,bicycle
76487,"9,17E+18",9,1,87,124,2017,3,6,5,3,5,3,0,1,0,0,0,1,0,733003.7031,5329596.2804,12.128386865,48.077023495,2,#fc8d62,car
76491,"9,17E+18",9,1,87,117,2017,3,14,5,3,2,6,0,1,0,0,0,0,0,725544675.0,5301060044.0,12.013430141,47.82331425,2,#fc8d62,car
76493,"9,17E+18",9,1,85,158,2017,3,7,5,3,5,3,0,1,0,1,0,0,0,668553.3912,5380306.9692,11.284164694,48.553189742,2,#fc8d62,car
76495,"9,17E+18",9,1,88,139,2017,3,13,5,2,2,6,0,1,0,0,0,0,0,674252.4385,5318374.3994,11.335801372,47.994908533,2,#fc8d62,car
76496,"9,17E+18",9,1,81,127,2017,3,22,5,2,8,1,0,1,0,0,0,2,0,636769.8854,5328933.7089,10.837037253,48.098979726,2,#fc8d62,car
76497,"9,17E+18",9,1,81,127,2017,3,17,5,2,5,3,0,1,0,1,0,0,0,635233396.0,5324828.77,10.815111112,48.062393899,2,#fc8d62,car
76498,"9,17E+18",9,1,88,120,2017,3,10,5,2,3,6,1,1,0,0,0,0,0,677321.2866,5326440.1372,11.380240393,48.066570938,1,#66c2a5,bicycle
76499,"9,17E+18",9,1,79,121,2017,3,15,5,3,0,7,0,0,0,0,1,0,0,667347.4055,5339252.1425,11.251498711,48.184446148,6,#ffd92f,circle
